edges/dates,2020.0194718519929, 2020.0481874975085, 2020.0769031430243, 2020.1056187885401, 2020.134334434056, 2020.1630500795718, 2020.1917657250874, 2020.2204813706032
Netherlands->Scotland,0, 0, 1, 0, 1, 5, 7, 3
England->Netherlands,0, 0, 2, 0, 3, 1, 8, 2
England->Belgium,0, 0, 0, 1, 4, 0, 3, 8
USA->Canada,0, 0, 1, 0, 1, 3, 6, 4
France->USA,0, 0, 0, 0, 3, 4, 6, 2
England->Portugal,0, 0, 0, 0, 1, 2, 8, 3
England->Iceland,0, 0, 0, 0, 0, 0, 9, 5
England->Australia,0, 0, 0, 0, 2, 2, 5, 4
Netherlands->Iceland,0, 0, 0, 0, 0, 3, 6, 4
Netherlands->Belgium,0, 0, 1, 0, 0, 5, 5, 1
Portugal->England,0, 0, 0, 0, 1, 2, 6, 3
Netherlands->England,0, 0, 0, 0, 0, 7, 4, 1
England->Scotland,0, 0, 0, 0, 0, 2, 7, 3
France->Luxembourg,0, 0, 0, 0, 1, 3, 4, 3
France->Australia,0, 0, 0, 0, 0, 3, 6, 1
England->USA,0, 0, 1, 0, 0, 0, 1, 7
Australia->Canada,0, 0, 0, 0, 2, 2, 2, 3
China->SouthKorea,2, 3, 1, 2, 0, 0, 0, 0
China->Singapore,0, 1, 2, 4, 0, 0, 1, 0
England->Italy,0, 0, 0, 1, 1, 0, 1, 5
England->Switzerland,0, 0, 0, 0, 6, 1, 1, 0
USA->Australia,0, 0, 0, 0, 1, 3, 3, 1
France->Belgium,0, 0, 0, 0, 0, 3, 2, 3
Australia->England,0, 0, 0, 0, 0, 0, 1, 7
Netherlands->Germany,0, 0, 1, 0, 0, 3, 2, 1
France->Taiwan,0, 0, 0, 0, 2, 1, 4, 0
France->Canada,0, 0, 0, 0, 1, 2, 4, 0
Luxembourg->Canada,0, 0, 0, 0, 0, 1, 3, 3
Spain->England,0, 0, 0, 0, 0, 3, 2, 2
France->DemocraticRepublicoftheCongo,0, 0, 0, 0, 0, 1, 5, 1
England->Canada,0, 0, 1, 0, 1, 1, 2, 1
Netherlands->Finland,0, 0, 1, 0, 0, 1, 4, 0
France->England,0, 0, 0, 0, 1, 1, 4, 0
Portugal->Spain,0, 0, 0, 0, 0, 3, 2, 1
Spain->Scotland,0, 0, 0, 0, 0, 1, 4, 1
Belgium->France,0, 0, 0, 0, 0, 0, 2, 4
England->Taiwan,0, 0, 0, 0, 0, 0, 4, 2
England->Japan,0, 0, 0, 0, 0, 0, 3, 3
Germany->USA,0, 0, 0, 0, 0, 0, 4, 2
China->HongKong,1, 3, 0, 0, 1, 0, 0, 0
China->Japan,0, 2, 3, 0, 0, 0, 0, 0
China->Scotland,0, 1, 1, 0, 2, 1, 0, 0
Belgium->Luxembourg,0, 0, 0, 0, 1, 0, 3, 1
France->Senegal,0, 0, 0, 0, 1, 1, 2, 1
Spain->Portugal,0, 0, 0, 0, 0, 1, 4, 0
England->Wales,0, 0, 0, 0, 0, 0, 3, 2
Australia->Iceland,0, 0, 0, 0, 0, 0, 2, 3
China->USA,0, 2, 1, 1, 0, 0, 0, 0
HongKong->Singapore,0, 2, 2, 0, 0, 0, 0, 0
Australia->Taiwan,0, 0, 1, 0, 0, 0, 2, 1
England->Spain,0, 0, 1, 0, 2, 1, 0, 0
England->France,0, 0, 2, 0, 0, 0, 0, 2
