edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
China->USA,100, 200, 119, 200, 0, 0, 0
Japan->China,600, 0, 0, 0, 0, 0, 0
Italy->Spain,0, 500, 100, 0, 0, 0, 0
China->Taiwan,300, 100, 0, 100, 0, 0, 0
USA->Taiwan,0, 0, 400, 100, 0, 0, 0
DemocraticRepublicoftheCongo->France,0, 0, 300, 200, 0, 0, 0
Japan->Australia,300, 0, 0, 100, 0, 0, 0
China->SouthKorea,400, 0, 0, 0, 0, 0, 0
Italy->Switzerland,0, 100, 300, 0, 0, 0, 0
USA->Canada,0, 200, 0, 200, 0, 0, 0
Russia->Italy,0, 300, 100, 0, 0, 0, 0
Russia->Switzerland,0, 300, 100, 0, 0, 0, 0
Germany->Hungary,0, 200, 100, 100, 0, 0, 0
Italy->Germany,0, 200, 200, 0, 0, 0, 0
Sweden->UnitedArabEmirates,0, 200, 200, 0, 0, 0, 0
Sweden->Russia,0, 200, 100, 0, 100, 0, 0
Switzerland->Russia,0, 400, 0, 0, 0, 0, 0
Latvia->Germany,0, 100, 200, 100, 0, 0, 0
Sweden->USA,0, 0, 300, 0, 100, 0, 0
USA->Australia,0, 0, 200, 200, 0, 0, 0
USA->Norway,0, 0, 300, 100, 0, 0, 0
USA->Denmark,0, 0, 300, 100, 0, 0, 0
France->USA,0, 0, 400, 0, 0, 0, 0
SaudiArabia->Austria,0, 0, 200, 200, 0, 0, 0
SaudiArabia->Turkey,0, 0, 100, 300, 0, 0, 0
DemocraticRepublicoftheCongo->Luxembourg,0, 0, 100, 300, 0, 0, 0
India->Singapore,0, 0, 300, 100, 0, 0, 0
UnitedKingdom->NewZealand,0, 100, 200, 81, 0, 0, 0
UnitedKingdom->Italy,96, 181, 100, 0, 0, 0, 0
China->Japan,119, 100, 100, 0, 0, 0, 0
Portugal->Poland,0, 0, 305, 0, 0, 0, 0
China->SaudiArabia,100, 200, 0, 1, 0, 0, 0
China->Australia,0, 201, 100, 0, 0, 0, 0
Japan->Malaysia,300, 0, 0, 0, 0, 0, 0
China->Thailand,200, 100, 0, 0, 0, 0, 0
Italy->UnitedKingdom,100, 0, 100, 100, 0, 0, 0
Japan->Singapore,300, 0, 0, 0, 0, 0, 0
Italy->Poland,0, 300, 0, 0, 0, 0, 0
France->Germany,0, 100, 200, 0, 0, 0, 0
Italy->Luxembourg,0, 100, 200, 0, 0, 0, 0
Italy->USA,0, 100, 100, 100, 0, 0, 0
Russia->SouthAfrica,0, 200, 0, 100, 0, 0, 0
Latvia->Romania,0, 300, 0, 0, 0, 0, 0
Latvia->Sweden,0, 300, 0, 0, 0, 0, 0
Switzerland->CzechRepublic,0, 200, 0, 100, 0, 0, 0
Switzerland->Vietnam,0, 100, 200, 0, 0, 0, 0
Italy->Netherlands,0, 100, 200, 0, 0, 0, 0
USA->France,0, 0, 300, 0, 0, 0, 0
USA->Austria,0, 0, 100, 200, 0, 0, 0
Denmark->NewZealand,0, 0, 200, 100, 0, 0, 0
Switzerland->Colombia,0, 0, 100, 200, 0, 0, 0
USA->Mexico,0, 0, 300, 0, 0, 0, 0
Switzerland->UnitedKingdom,0, 0, 200, 100, 0, 0, 0
Switzerland->Portugal,0, 0, 100, 200, 0, 0, 0
Switzerland->DemocraticRepublicoftheCongo,0, 0, 300, 0, 0, 0, 0
Switzerland->Belgium,0, 0, 200, 100, 0, 0, 0
DemocraticRepublicoftheCongo->Belgium,0, 0, 200, 100, 0, 0, 0
Singapore->Malaysia,0, 0, 0, 300, 0, 0, 0
Japan->HongKong,200, 0, 95, 0, 0, 0, 0
Japan->Portugal,0, 0, 290, 0, 0, 0, 0
Japan->Germany,0, 0, 290, 0, 0, 0, 0
Japan->Vietnam,0, 0, 285, 0, 0, 0, 0
UnitedKingdom->India,0, 100, 100, 81, 0, 0, 0
UnitedKingdom->China,162, 0, 81, 0, 0, 0, 0
Portugal->Germany,0, 100, 105, 0, 0, 0, 0
Italy->Vietnam,0, 0, 205, 0, 0, 0, 0
HongKong->Australia,104, 100, 0, 0, 0, 0, 0
China->Italy,100, 101, 0, 0, 0, 0, 0
China->Spain,0, 101, 100, 0, 0, 0, 0
China->Norway,200, 0, 0, 0, 0, 0, 0
Singapore->Thailand,100, 0, 0, 100, 0, 0, 0
Thailand->SouthKorea,200, 0, 0, 0, 0, 0, 0
China->Oman,100, 0, 100, 0, 0, 0, 0
Norway->France,100, 0, 100, 0, 0, 0, 0
Japan->Thailand,200, 0, 0, 0, 0, 0, 0
Japan->Colombia,100, 0, 0, 100, 0, 0, 0
Malaysia->China,200, 0, 0, 0, 0, 0, 0
Italy->Georgia,100, 0, 100, 0, 0, 0, 0
Italy->India,100, 0, 100, 0, 0, 0, 0
China->Malaysia,0, 100, 100, 0, 0, 0, 0
USA->Vietnam,0, 100, 100, 0, 0, 0, 0
Poland->Switzerland,0, 100, 0, 100, 0, 0, 0
Brazil->Italy,0, 100, 100, 0, 0, 0, 0
Brazil->BosniaandHerzegovina,0, 100, 100, 0, 0, 0, 0
CzechRepublic->India,0, 200, 0, 0, 0, 0, 0
CzechRepublic->BosniaandHerzegovina,0, 200, 0, 0, 0, 0, 0
UnitedArabEmirates->Sweden,0, 100, 100, 0, 0, 0, 0
UnitedArabEmirates->Taiwan,0, 100, 0, 100, 0, 0, 0
Australia->Georgia,0, 100, 100, 0, 0, 0, 0
USA->Singapore,0, 100, 0, 100, 0, 0, 0
India->Austria,0, 100, 0, 100, 0, 0, 0
Poland->Germany,0, 200, 0, 0, 0, 0, 0
Portugal->Italy,0, 100, 100, 0, 0, 0, 0
Portugal->Belgium,0, 100, 0, 100, 0, 0, 0
China->UnitedArabEmirates,0, 100, 100, 0, 0, 0, 0
Belgium->Italy,0, 200, 0, 0, 0, 0, 0
Italy->Australia,0, 100, 100, 0, 0, 0, 0
SouthKorea->China,0, 200, 0, 0, 0, 0, 0
Belgium->Germany,0, 200, 0, 0, 0, 0, 0
Belgium->Chile,0, 100, 0, 100, 0, 0, 0
Russia->Germany,0, 100, 0, 100, 0, 0, 0
Russia->India,0, 200, 0, 0, 0, 0, 0
Germany->Israel,0, 100, 100, 0, 0, 0, 0
Germany->Italy,0, 100, 100, 0, 0, 0, 0
UnitedKingdom->Portugal,0, 100, 100, 0, 0, 0, 0
Hungary->USA,0, 100, 100, 0, 0, 0, 0
Hungary->Belgium,0, 200, 0, 0, 0, 0, 0
Italy->Iceland,0, 100, 100, 0, 0, 0, 0
Russia->UnitedKingdom,0, 200, 0, 0, 0, 0, 0
Russia->Vietnam,0, 200, 0, 0, 0, 0, 0
Russia->Bangladesh,0, 200, 0, 0, 0, 0, 0
Russia->Poland,0, 200, 0, 0, 0, 0, 0
Russia->Sweden,0, 100, 0, 100, 0, 0, 0
Russia->Taiwan,0, 200, 0, 0, 0, 0, 0
Russia->Greece,0, 100, 0, 100, 0, 0, 0
Greece->Russia,0, 200, 0, 0, 0, 0, 0
Bangladesh->Sweden,0, 200, 0, 0, 0, 0, 0
