edges/dates,2013.966515062422, 2014.8625717911382, 2015.7586285198543, 2016.6546852485703, 2017.5507419772866, 2018.4467987060027, 2019.3428554347188, 2020.2389121634349
USA->Canada,575, 0, 0, 0, 0, 0, 0, 11605
Japan->China,3328, 0, 0, 0, 0, 0, 0, 8500
UnitedKingdom->England,1100, 0, 0, 0, 0, 0, 0, 10296
China->Japan,3054, 0, 0, 0, 0, 0, 0, 8284
China->Singapore,1528, 0, 0, 0, 0, 0, 0, 7000
Netherlands->Scotland,100, 0, 0, 0, 0, 0, 0, 8100
Luxembourg->France,500, 1, 0, 0, 1, 0, 0, 7507
Australia->USA,200, 0, 0, 0, 0, 0, 0, 7404
Australia->Canada,392, 0, 0, 0, 0, 0, 0, 6939
USA->Australia,200, 0, 0, 0, 0, 0, 0, 6949
China->Scotland,2036, 0, 0, 0, 0, 0, 0, 5084
England->Scotland,500, 0, 0, 0, 0, 0, 0, 6524
UnitedKingdom->Iceland,400, 0, 0, 0, 0, 0, 0, 6229
China->SouthKorea,1060, 0, 0, 0, 0, 0, 0, 5400
Canada->USA,135, 0, 0, 0, 0, 0, 0, 6301
China->USA,1444, 0, 0, 0, 0, 0, 0, 4941
Spain->Scotland,0, 0, 0, 0, 0, 0, 0, 6281
Portugal->England,100, 0, 0, 0, 0, 0, 0, 6124
England->UnitedKingdom,300, 0, 0, 0, 0, 0, 0, 5430
UnitedKingdom->Portugal,200, 0, 0, 0, 0, 0, 0, 5447
France->Belgium,200, 0, 0, 0, 0, 0, 0, 5058
Japan->Singapore,1222, 0, 0, 0, 0, 0, 0, 4000
Germany->France,200, 0, 0, 0, 0, 0, 0, 4922
Belgium->Netherlands,0, 0, 0, 0, 0, 0, 0, 5084
UnitedKingdom->Scotland,315, 0, 0, 0, 0, 0, 0, 4658
Japan->Scotland,916, 0, 0, 0, 0, 0, 0, 3916
Belgium->France,300, 0, 0, 0, 0, 0, 0, 4500
France->Luxembourg,200, 0, 0, 0, 0, 0, 0, 4576
Spain->Portugal,300, 0, 0, 0, 0, 0, 0, 4467
France->USA,200, 0, 0, 0, 0, 0, 0, 4530
England->Portugal,300, 0, 0, 0, 0, 0, 0, 4353
China->HongKong,1636, 0, 0, 0, 0, 0, 0, 3000
UnitedKingdom->Australia,288, 0, 0, 0, 0, 0, 0, 4315
Scotland->Netherlands,0, 0, 0, 0, 0, 0, 0, 4523
England->Netherlands,0, 0, 0, 0, 0, 0, 0, 4515
Germany->USA,100, 0, 0, 0, 0, 0, 0, 4400
Australia->France,0, 0, 0, 0, 0, 0, 0, 4489
Spain->England,100, 0, 0, 0, 0, 0, 0, 4381
UnitedKingdom->Belgium,300, 0, 0, 0, 0, 0, 0, 4144
China->Australia,1096, 0, 0, 0, 0, 0, 0, 3335
Australia->Norway,100, 0, 0, 0, 0, 0, 0, 4171
Belgium->Iceland,200, 0, 0, 0, 0, 0, 0, 4045
USA->France,229, 0, 0, 0, 0, 0, 0, 4010
England->Belgium,0, 0, 0, 0, 0, 0, 0, 4156
Scotland->England,0, 0, 0, 0, 0, 0, 0, 4146
China->Canada,1136, 0, 0, 0, 0, 0, 0, 2929
China->Taiwan,1084, 0, 0, 0, 0, 0, 0, 2971
England->Germany,300, 0, 0, 0, 0, 0, 0, 3670
Australia->Taiwan,300, 0, 0, 0, 0, 0, 0, 3630
Germany->England,500, 0, 0, 0, 0, 0, 0, 3400
France->Canada,300, 0, 0, 0, 0, 0, 0, 3589
Spain->UnitedKingdom,10, 0, 0, 0, 0, 0, 0, 3867
