edges/dates,2007.8406687321308, 2009.6114571940066, 2011.3822456558821, 2013.1530341177577, 2014.9238225796332, 2016.6946110415088, 2018.4653995033846, 2020.2361879652601
England->Scotland,400, 0, 0, 200, 400, 500, 580, 12308
England->Portugal,200, 0, 0, 200, 300, 200, 400, 11358
USA->Canada,100, 0, 0, 0, 500, 100, 100, 11602
Japan->China,0, 0, 0, 0, 0, 1100, 200, 10556
China->Japan,200, 0, 0, 0, 300, 700, 0, 9987
England->Iceland,100, 0, 0, 100, 100, 400, 300, 8937
England->Belgium,0, 0, 0, 0, 100, 500, 280, 8817
England->Netherlands,100, 0, 0, 200, 0, 200, 300, 8650
China->Singapore,100, 0, 0, 0, 0, 600, 0, 7665
Luxembourg->France,100, 0, 0, 0, 0, 300, 200, 7382
Spain->England,0, 0, 0, 0, 100, 600, 0, 7244
Australia->USA,0, 0, 0, 0, 100, 100, 600, 6939
Netherlands->Scotland,0, 0, 0, 400, 0, 500, 100, 6710
Australia->Canada,0, 0, 0, 0, 0, 400, 300, 6596
Portugal->England,100, 0, 0, 0, 0, 200, 100, 6734
China->Scotland,100, 0, 0, 0, 100, 200, 200, 6358
USA->Australia,0, 0, 0, 0, 200, 300, 300, 6123
England->Germany,200, 0, 0, 0, 100, 500, 180, 5900
China->SouthKorea,0, 0, 0, 200, 300, 100, 0, 5821
England->Australia,0, 0, 0, 100, 0, 200, 300, 5814
Canada->USA,0, 0, 0, 100, 200, 100, 200, 5812
Spain->Scotland,0, 0, 0, 0, 0, 300, 200, 5699
China->USA,300, 0, 0, 0, 0, 200, 0, 5379
England->USA,0, 0, 0, 0, 100, 100, 360, 5114
Japan->Singapore,0, 0, 0, 0, 0, 400, 0, 4874
France->Belgium,0, 0, 0, 0, 300, 200, 100, 4672
Germany->France,0, 0, 0, 0, 0, 200, 500, 4414
Belgium->England,0, 0, 0, 0, 0, 300, 100, 4600
Belgium->Netherlands,0, 0, 0, 0, 0, 200, 200, 4579
Netherlands->England,0, 0, 0, 100, 0, 100, 200, 4481
Japan->Scotland,0, 0, 0, 0, 0, 100, 100, 4656
France->Luxembourg,0, 0, 0, 0, 300, 0, 200, 4301
Spain->Portugal,0, 0, 0, 100, 0, 400, 100, 4111
France->USA,0, 0, 0, 0, 0, 300, 420, 3900
Belgium->France,200, 0, 0, 0, 0, 300, 0, 4100
China->HongKong,200, 0, 0, 0, 200, 100, 0, 4062
Germany->USA,0, 0, 0, 0, 100, 0, 300, 4100
Scotland->Netherlands,0, 0, 0, 0, 0, 100, 0, 4395
Australia->France,0, 0, 0, 0, 100, 100, 300, 3993
China->Australia,100, 0, 0, 0, 0, 300, 0, 4019
Australia->Norway,0, 0, 0, 0, 100, 100, 200, 3960
USA->France,0, 0, 0, 0, 0, 100, 200, 4007
Belgium->Iceland,0, 0, 0, 0, 100, 200, 100, 3850
Scotland->England,0, 0, 0, 0, 0, 0, 100, 4008
England->Spain,100, 0, 0, 100, 100, 0, 100, 3686
Germany->England,0, 0, 0, 0, 0, 100, 300, 3600
Australia->Taiwan,0, 0, 0, 0, 0, 100, 400, 3451
China->Taiwan,0, 0, 0, 100, 200, 0, 0, 3624
Australia->England,0, 0, 0, 0, 0, 100, 100, 3700
France->Canada,0, 0, 0, 0, 0, 400, 0, 3493
China->Canada,200, 0, 0, 0, 100, 0, 0, 3556
England->Finland,100, 0, 0, 100, 0, 0, 100, 3500
Canada->Australia,0, 0, 0, 0, 300, 100, 0, 3365
Belgium->Portugal,200, 0, 0, 0, 0, 200, 100, 3250
China->Spain,100, 0, 0, 100, 100, 0, 100, 3246
Portugal->Spain,100, 0, 0, 0, 0, 0, 0, 3500
France->Germany,0, 0, 0, 0, 0, 100, 0, 3486
England->Taiwan,100, 0, 0, 100, 0, 200, 200, 2885
England->Italy,100, 0, 0, 0, 0, 200, 100, 3017
Australia->Scotland,0, 0, 0, 0, 0, 200, 100, 3100
France->Australia,0, 0, 0, 0, 0, 200, 0, 3200
Canada->Japan,0, 0, 0, 0, 0, 0, 400, 3000
England->Japan,100, 0, 0, 0, 0, 200, 0, 3019
France->Senegal,0, 0, 0, 0, 0, 100, 0, 3172
Netherlands->Portugal,0, 0, 0, 0, 0, 0, 100, 3100
Belgium->Luxembourg,0, 0, 0, 0, 0, 100, 0, 3083
France->England,0, 0, 0, 0, 0, 0, 80, 3100
Portugal->Netherlands,0, 0, 0, 0, 100, 0, 0, 3017
Iceland->Scotland,0, 0, 0, 300, 0, 0, 100, 2699
Australia->Germany,0, 0, 0, 0, 0, 300, 100, 2695
Japan->HongKong,0, 0, 0, 0, 0, 200, 100, 2768
Belgium->DemocraticRepublicoftheCongo,0, 0, 0, 0, 0, 100, 100, 2818
England->Luxembourg,0, 0, 0, 200, 100, 0, 100, 2609
Canada->Belgium,0, 0, 0, 0, 0, 0, 100, 2906
Germany->Netherlands,0, 0, 0, 0, 0, 100, 200, 2700
Spain->Luxembourg,0, 0, 0, 0, 0, 300, 0, 2696
Iceland->Netherlands,0, 0, 0, 400, 0, 0, 200, 2392
Portugal->Scotland,100, 0, 0, 0, 100, 0, 0, 2717
England->Switzerland,0, 0, 0, 0, 100, 100, 100, 2600
Luxembourg->Taiwan,0, 0, 0, 0, 0, 100, 100, 2700
