California->Ohio,10
Connecticut->Michigan,10
California->Michigan,10
Michigan->NewMexico,10
Wisconsin->Illinois,10
NewYork->Massachusetts,10
Michigan->Virginia,10
Florida->Virginia,10
Connecticut->Maryland,10
California->Minnesota,10
Washington->Oregon,10
Maryland->Texas,10
Maryland->Virginia,10
Utah->Virginia,10
Michigan->Minnesota,10
Michigan->Florida,10
Florida->Minnesota,10
Maryland->Florida,10
Maryland->Illinois,10
Virginia->Maryland,10
Louisiana->Texas,10
Arizona->Louisiana,10
Utah->Massachusetts,10
Illinois->Arizona,10
Wisconsin->NewJersey,10
NewYork->Washington,10
NewYork->Illinois,10
Oregon->Alaska,10
Maryland->Nebraska,10
Idaho->Utah,10
Washington->NorthCarolina,10
Michigan->Texas,10
Louisiana->Illinois,10
Wisconsin->Florida,10
Illinois->Florida,10
California->Wisconsin,10
Louisiana->Florida,10
Louisiana->Minnesota,10
NewYork->NewJersey,10
Michigan->Illinois,10
California->Iowa,10
California->Florida,10
Maryland->Connecticut,10
California->Oregon,10
Michigan->California,10
Florida->Massachusetts,10
California->Maryland,10
Oregon->Arizona,10
Oregon->Maryland,10
Connecticut->Utah,10
California->Washington,10
NewYork->Alaska,10
Utah->Oregon,10
Arizona->Washington,10
NewYork->Minnesota,10
Idaho->Washington,10
Florida->Michigan,10
Connecticut->Washington,10
Louisiana->Utah,10
NewYork->Connecticut,10
Virginia->NorthCarolina,10
Massachusetts->Alaska,10
Utah->Texas,10
Oregon->Virginia,10
Michigan->Maryland,10
Massachusetts->NorthCarolina,10
Utah->Wisconsin,10
California->Nebraska,10
Wisconsin->Texas,10
Maryland->Minnesota,10
Wisconsin->NewYork,10
NewYork->Virginia,10
Louisiana->Pennsylvania,10
Illinois->Wisconsin,10
Wisconsin->Minnesota,10
Washington->Minnesota,10
NewYork->Wyoming,10
Connecticut->NewJersey,10
California->NewYork,10
Oregon->NewYork,10
Florida->Pennsylvania,10
Idaho->Oregon,10
California->Utah,10
NewYork->California,10
Maryland->Ohio,10
Washington->Arizona,10
Connecticut->NewYork,10
Arizona->Wisconsin,10
Utah->Michigan,10
Maryland->Massachusetts,10
California->Virginia,10
Washington->Illinois,10
Illinois->Massachusetts,10
Florida->California,10
Oregon->Washington,10
California->Illinois,10
Florida->Connecticut,10
Michigan->Nebraska,10
Massachusetts->Virginia,10
NewYork->Maryland,10
NewYork->Arizona,10
Texas->Maryland,10
NewYork->Oregon,10
California->Arizona,10
Illinois->NewYork,10
Arizona->Florida,10
Connecticut->Oregon,10
Connecticut->Ohio,10
Virginia->Wisconsin,10
Maryland->Michigan,10
Michigan->NewYork,10
Massachusetts->Texas,10
Oregon->Florida,10
Georgia->SouthCarolina,10
Arizona->Georgia,10
Pennsylvania->Michigan,9
Washington->Virginia,9
Oregon->NewJersey,9
Pennsylvania->Utah,9
Massachusetts->Washington,9
Washington->Idaho,9
Texas->Pennsylvania,9
Utah->NewYork,9
California->Texas,9
Florida->Arizona,9
NewYork->Texas,9
Utah->California,9
Michigan->NorthCarolina,9
Texas->Massachusetts,9
Pennsylvania->Florida,9
California->NewJersey,9
Minnesota->Michigan,9
Washington->Texas,9
Massachusetts->Utah,9
Arizona->California,9
Arizona->Virginia,9
Texas->Louisiana,9
Georgia->Florida,9
Idaho->Michigan,9
Maryland->Arizona,9
Illinois->Connecticut,9
Louisiana->California,9
California->Connecticut,9
NewYork->Utah,9
California->Massachusetts,9
Michigan->Connecticut,9
Texas->Wyoming,9
California->Alaska,9
NewYork->Wisconsin,9
Florida->Georgia,9
Connecticut->Idaho,9
Utah->Illinois,9
Oregon->Idaho,9
Florida->NewMexico,9
Florida->Texas,9
NewYork->Pennsylvania,9
Illinois->California,9
Illinois->NewJersey,9
Illinois->Texas,9
Idaho->Texas,9
Illinois->Pennsylvania,9
Massachusetts->Connecticut,9
Utah->Florida,9
NewJersey->NewYork,9
Idaho->Alaska,9
Pennsylvania->Maryland,9
Arizona->Pennsylvania,9
Arizona->Minnesota,9
Massachusetts->Wisconsin,9
Oregon->Pennsylvania,9
Connecticut->NewMexico,9
Oregon->California,9
Oregon->Utah,9
Florida->Alaska,9
Virginia->Florida,9
