edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
China->Taiwan,431, 80, 5, 0, 0, 0, 0
China->Singapore,394, 100, 0, 0, 0, 0, 0
China->USA,312, 129, 11, 39, 0, 0, 0
China->HongKong,466, 0, 0, 0, 0, 0, 0
Germany->Austria,63, 2, 357, 0, 0, 0, 0
China->Australia,265, 135, 0, 0, 0, 0, 0
USA->Taiwan,276, 67, 19, 35, 0, 0, 0
Spain->Argentina,0, 0, 296, 100, 0, 0, 0
India->Singapore,0, 151, 117, 124, 0, 0, 0
Sweden->Russia,0, 17, 264, 100, 0, 0, 0
Canada->USA,0, 103, 108, 167, 0, 0, 0
France->Senegal,0, 104, 71, 200, 0, 0, 0
France->Luxembourg,0, 238, 0, 133, 0, 0, 0
UnitedArabEmirates->China,123, 242, 0, 0, 0, 0, 0
Germany->Netherlands,0, 40, 314, 0, 0, 0, 0
China->Thailand,241, 110, 0, 0, 0, 0, 0
Spain->UnitedKingdom,0, 0, 343, 0, 0, 0, 0
China->SouthKorea,240, 100, 0, 0, 0, 0, 0
China->Malaysia,200, 138, 0, 0, 0, 0, 0
Australia->Japan,300, 17, 20, 0, 0, 0, 0
India->Malaysia,0, 248, 67, 17, 0, 0, 0
France->DemocraticRepublicoftheCongo,0, 318, 0, 0, 0, 0, 0
UnitedArabEmirates->Taiwan,71, 185, 25, 34, 0, 0, 0
France->Australia,29, 197, 10, 78, 0, 0, 0
Vietnam->Portugal,0, 0, 307, 0, 0, 0, 0
France->Germany,0, 198, 100, 0, 0, 0, 0
USA->NewZealand,31, 27, 105, 132, 0, 0, 0
Germany->India,0, 7, 285, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Luxembourg,0, 19, 273, 0, 0, 0, 0
Switzerland->India,0, 0, 275, 0, 0, 0, 0
USA->Vietnam,0, 210, 63, 0, 0, 0, 0
USA->Canada,0, 86, 108, 74, 0, 0, 0
Italy->Taiwan,0, 225, 43, 0, 0, 0, 0
USA->Japan,102, 126, 37, 0, 0, 0, 0
Singapore->China,265, 0, 0, 0, 0, 0, 0
France->Italy,0, 184, 77, 0, 0, 0, 0
USA->Australia,200, 41, 6, 13, 0, 0, 0
Sweden->UnitedArabEmirates,0, 84, 176, 0, 0, 0, 0
Sweden->Latvia,0, 47, 210, 2, 0, 0, 0
Belgium->Netherlands,0, 100, 153, 0, 0, 0, 0
Netherlands->Austria,0, 52, 100, 100, 0, 0, 0
Switzerland->Belgium,0, 64, 187, 0, 0, 0, 0
Brazil->Chile,0, 0, 100, 151, 0, 0, 0
SaudiArabia->Finland,0, 0, 0, 251, 0, 0, 0
Singapore->India,0, 0, 98, 138, 0, 0, 0
USA->China,12, 82, 102, 39, 0, 0, 0
Luxembourg->Switzerland,0, 24, 111, 100, 0, 0, 0
Hungary->Belgium,0, 0, 100, 134, 0, 0, 0
China->UnitedArabEmirates,155, 78, 0, 0, 0, 0, 0
Germany->Jordan,0, 0, 233, 0, 0, 0, 0
Italy->Russia,0, 47, 171, 14, 0, 0, 0
Netherlands->Belgium,0, 100, 32, 100, 0, 0, 0
Poland->Germany,0, 0, 232, 0, 0, 0, 0
Germany->Belgium,0, 0, 228, 4, 0, 0, 0
Russia->Sweden,0, 0, 230, 0, 0, 0, 0
Italy->France,0, 215, 14, 0, 0, 0, 0
Netherlands->Israel,0, 156, 39, 34, 0, 0, 0
UnitedArabEmirates->Australia,0, 228, 0, 0, 0, 0, 0
Bangladesh->Australia,0, 2, 25, 201, 0, 0, 0
India->Australia,0, 102, 9, 117, 0, 0, 0
Italy->Belgium,0, 0, 128, 100, 0, 0, 0
France->USA,7, 210, 4, 1, 0, 0, 0
USA->HongKong,0, 222, 0, 0, 0, 0, 0
SaudiArabia->Turkey,0, 18, 13, 190, 0, 0, 0
Singapore->UnitedKingdom,0, 100, 119, 0, 0, 0, 0
Italy->Poland,0, 115, 68, 35, 0, 0, 0
Malaysia->Singapore,0, 215, 0, 0, 0, 0, 0
Australia->China,170, 44, 0, 0, 0, 0, 0
Malaysia->Thailand,26, 188, 0, 0, 0, 0, 0
Italy->Luxembourg,0, 49, 129, 34, 0, 0, 0
Poland->Finland,0, 0, 205, 7, 0, 0, 0
Poland->Belgium,0, 0, 211, 0, 0, 0, 0
Australia->HongKong,108, 101, 0, 0, 0, 0, 0
Italy->UnitedKingdom,0, 93, 94, 22, 0, 0, 0
Jordan->UnitedKingdom,0, 106, 81, 20, 0, 0, 0
Spain->Colombia,0, 0, 140, 67, 0, 0, 0
Sweden->Poland,0, 0, 198, 8, 0, 0, 0
Italy->Morocco,0, 27, 140, 38, 0, 0, 0
Brazil->Argentina,0, 4, 100, 100, 0, 0, 0
Italy->Norway,0, 100, 104, 0, 0, 0, 0
Sweden->USA,31, 22, 0, 149, 0, 0, 0
DemocraticRepublicoftheCongo->Belgium,0, 92, 0, 110, 0, 0, 0
UnitedKingdom->Chile,0, 7, 159, 35, 0, 0, 0
SaudiArabia->Oman,0, 200, 0, 0, 0, 0, 0
SouthKorea->China,0, 200, 0, 0, 0, 0, 0
India->Thailand,0, 200, 0, 0, 0, 0, 0
Vietnam->India,0, 0, 200, 0, 0, 0, 0
Canada->Belgium,0, 0, 100, 100, 0, 0, 0
Netherlands->Brazil,0, 0, 200, 0, 0, 0, 0
Germany->Chile,0, 0, 200, 0, 0, 0, 0
Luxembourg->Finland,0, 0, 199, 0, 0, 0, 0
UnitedArabEmirates->Sweden,0, 180, 11, 7, 0, 0, 0
Sweden->Bangladesh,0, 0, 198, 0, 0, 0, 0
Taiwan->USA,154, 4, 39, 0, 0, 0, 0
USA->Mexico,127, 0, 70, 0, 0, 0, 0
USA->UnitedKingdom,0, 40, 18, 139, 0, 0, 0
Germany->Morocco,0, 39, 154, 0, 0, 0, 0
Singapore->Australia,97, 77, 7, 8, 0, 0, 0
Russia->Austria,0, 39, 148, 0, 0, 0, 0
USA->Spain,100, 0, 85, 0, 0, 0, 0
Poland->Sweden,0, 177, 8, 0, 0, 0, 0
SaudiArabia->Australia,0, 184, 0, 0, 0, 0, 0
India->SaudiArabia,0, 7, 77, 100, 0, 0, 0
Spain->Austria,0, 0, 83, 100, 0, 0, 0
Sweden->Germany,0, 0, 156, 26, 0, 0, 0
UnitedKingdom->Poland,0, 0, 137, 45, 0, 0, 0
CzechRepublic->France,0, 161, 6, 14, 0, 0, 0
Netherlands->Poland,0, 81, 0, 100, 0, 0, 0
Switzerland->Turkey,0, 18, 162, 0, 0, 0, 0
Italy->Georgia,0, 133, 45, 0, 0, 0, 0
Russia->Vietnam,0, 0, 176, 0, 0, 0, 0
France->CzechRepublic,0, 75, 100, 0, 0, 0, 0
UnitedKingdom->NewZealand,0, 7, 129, 37, 0, 0, 0
Japan->CzechRepublic,0, 0, 38, 135, 0, 0, 0
Switzerland->CzechRepublic,0, 100, 0, 72, 0, 0, 0
SaudiArabia->Russia,0, 0, 72, 100, 0, 0, 0
UnitedArabEmirates->Latvia,100, 55, 16, 0, 0, 0, 0
Israel->France,0, 162, 9, 0, 0, 0, 0
Iceland->Austria,0, 0, 132, 39, 0, 0, 0
Hungary->Japan,0, 0, 67, 103, 0, 0, 0
France->Morocco,0, 100, 69, 0, 0, 0, 0
Switzerland->Denmark,0, 0, 169, 0, 0, 0, 0
France->Netherlands,0, 98, 0, 70, 0, 0, 0
UnitedKingdom->France,0, 18, 107, 42, 0, 0, 0
France->BosniaandHerzegovina,0, 127, 39, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Spain,0, 0, 165, 0, 0, 0, 0
France->Sweden,0, 120, 43, 1, 0, 0, 0
DemocraticRepublicoftheCongo->Switzerland,0, 64, 0, 100, 0, 0, 0
Chile->UnitedKingdom,0, 0, 130, 34, 0, 0, 0
Morocco->Switzerland,0, 0, 164, 0, 0, 0, 0
Spain->Hungary,0, 0, 164, 0, 0, 0, 0
USA->France,12, 113, 12, 26, 0, 0, 0
