edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
China->USA,300, 300, 0, 0, 0, 0, 0
China->Singapore,500, 100, 0, 0, 0, 0, 0
Spain->Argentina,0, 0, 500, 100, 0, 0, 0
China->HongKong,500, 0, 0, 0, 0, 0, 0
China->Taiwan,400, 100, 0, 0, 0, 0, 0
Germany->Austria,100, 0, 400, 0, 0, 0, 0
USA->Taiwan,300, 100, 0, 100, 0, 0, 0
India->Singapore,0, 100, 200, 200, 0, 0, 0
Spain->Chile,0, 0, 500, 0, 0, 0, 0
UnitedArabEmirates->China,100, 300, 0, 0, 0, 0, 0
UnitedArabEmirates->Taiwan,100, 200, 100, 0, 0, 0, 0
China->Thailand,300, 100, 0, 0, 0, 0, 0
China->SouthKorea,300, 100, 0, 0, 0, 0, 0
China->Australia,300, 100, 0, 0, 0, 0, 0
Australia->France,100, 300, 0, 0, 0, 0, 0
Australia->Japan,300, 100, 0, 0, 0, 0, 0
UnitedArabEmirates->Sweden,0, 300, 0, 100, 0, 0, 0
UnitedArabEmirates->Australia,0, 400, 0, 0, 0, 0, 0
France->Luxembourg,0, 200, 0, 200, 0, 0, 0
India->Malaysia,0, 200, 100, 100, 0, 0, 0
Netherlands->Switzerland,0, 200, 200, 0, 0, 0, 0
Switzerland->Belgium,0, 200, 200, 0, 0, 0, 0
Sweden->Russia,0, 0, 300, 100, 0, 0, 0
Vietnam->Portugal,0, 0, 400, 0, 0, 0, 0
Germany->India,0, 0, 400, 0, 0, 0, 0
Germany->Netherlands,0, 0, 400, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Luxembourg,0, 0, 400, 0, 0, 0, 0
Spain->UnitedKingdom,0, 0, 400, 0, 0, 0, 0
USA->NewZealand,0, 0, 100, 300, 0, 0, 0
China->Malaysia,200, 100, 0, 0, 0, 0, 0
China->UnitedArabEmirates,200, 100, 0, 0, 0, 0, 0
USA->Japan,100, 200, 0, 0, 0, 0, 0
USA->HongKong,0, 300, 0, 0, 0, 0, 0
USA->China,0, 200, 100, 0, 0, 0, 0
Russia->BosniaandHerzegovina,0, 200, 100, 0, 0, 0, 0
China->Canada,0, 300, 0, 0, 0, 0, 0
Italy->Taiwan,0, 200, 100, 0, 0, 0, 0
Russia->Austria,0, 100, 200, 0, 0, 0, 0
Russia->Sweden,0, 100, 200, 0, 0, 0, 0
Australia->Bangladesh,0, 100, 200, 0, 0, 0, 0
SaudiArabia->Turkey,0, 100, 0, 200, 0, 0, 0
Poland->Sweden,0, 200, 100, 0, 0, 0, 0
India->Australia,0, 100, 0, 200, 0, 0, 0
Australia->USA,0, 200, 100, 0, 0, 0, 0
France->Germany,0, 100, 200, 0, 0, 0, 0
Jordan->UnitedKingdom,0, 200, 100, 0, 0, 0, 0
France->DemocraticRepublicoftheCongo,0, 300, 0, 0, 0, 0, 0
France->Australia,0, 100, 100, 100, 0, 0, 0
Australia->Belgium,0, 100, 100, 100, 0, 0, 0
Netherlands->Austria,0, 100, 100, 100, 0, 0, 0
Denmark->France,0, 100, 100, 100, 0, 0, 0
Italy->USA,0, 100, 100, 100, 0, 0, 0
Italy->France,0, 100, 200, 0, 0, 0, 0
UnitedKingdom->Singapore,0, 0, 300, 0, 0, 0, 0
Sweden->Germany,0, 0, 200, 100, 0, 0, 0
Sweden->UnitedArabEmirates,0, 0, 300, 0, 0, 0, 0
Sweden->UnitedKingdom,0, 0, 100, 200, 0, 0, 0
Sweden->Switzerland,0, 0, 200, 100, 0, 0, 0
Switzerland->India,0, 0, 300, 0, 0, 0, 0
Poland->Belgium,0, 0, 300, 0, 0, 0, 0
Poland->Germany,0, 0, 300, 0, 0, 0, 0
Germany->Belgium,0, 0, 300, 0, 0, 0, 0
Germany->Canada,0, 0, 200, 100, 0, 0, 0
Spain->Italy,0, 0, 300, 0, 0, 0, 0
Spain->Colombia,0, 0, 200, 100, 0, 0, 0
France->Senegal,0, 0, 100, 200, 0, 0, 0
Poland->Greece,0, 0, 300, 0, 0, 0, 0
Poland->Colombia,0, 0, 300, 0, 0, 0, 0
Spain->Hungary,0, 0, 300, 0, 0, 0, 0
Brazil->Chile,0, 0, 100, 200, 0, 0, 0
Japan->CzechRepublic,0, 0, 0, 300, 0, 0, 0
USA->UnitedKingdom,0, 0, 0, 300, 0, 0, 0
SaudiArabia->Finland,0, 0, 0, 300, 0, 0, 0
UnitedKingdom->Chile,0, 100, 147, 47, 0, 0, 0
Italy->Switzerland,0, 0, 291, 0, 0, 0, 0
Italy->Luxembourg,0, 0, 182, 100, 0, 0, 0
Russia->USA,0, 200, 77, 0, 0, 0, 0
Russia->CzechRepublic,0, 100, 177, 0, 0, 0, 0
UnitedKingdom->Italy,0, 91, 47, 100, 0, 0, 0
Denmark->Switzerland,0, 30, 200, 0, 0, 0, 0
India->SaudiArabia,0, 29, 100, 100, 0, 0, 0
Luxembourg->Italy,0, 0, 218, 0, 0, 0, 0
Luxembourg->Switzerland,0, 0, 109, 100, 0, 0, 0
Hungary->Japan,0, 0, 69, 138, 0, 0, 0
Australia->China,200, 0, 0, 0, 0, 0, 0
UnitedArabEmirates->Latvia,100, 100, 0, 0, 0, 0, 0
UnitedArabEmirates->Oman,100, 100, 0, 0, 0, 0, 0
Japan->Thailand,100, 100, 0, 0, 0, 0, 0
Japan->Singapore,200, 0, 0, 0, 0, 0, 0
Singapore->HongKong,100, 100, 0, 0, 0, 0, 0
Singapore->China,200, 0, 0, 0, 0, 0, 0
Germany->Latvia,100, 0, 100, 0, 0, 0, 0
Singapore->Australia,100, 100, 0, 0, 0, 0, 0
USA->Spain,100, 0, 100, 0, 0, 0, 0
Australia->India,100, 100, 0, 0, 0, 0, 0
HongKong->Thailand,100, 100, 0, 0, 0, 0, 0
HongKong->Australia,100, 100, 0, 0, 0, 0, 0
USA->Mexico,100, 0, 100, 0, 0, 0, 0
USA->Australia,200, 0, 0, 0, 0, 0, 0
Singapore->Thailand,100, 100, 0, 0, 0, 0, 0
USA->Vietnam,0, 200, 0, 0, 0, 0, 0
USA->Malaysia,0, 200, 0, 0, 0, 0, 0
Malaysia->Thailand,0, 200, 0, 0, 0, 0, 0
Russia->Norway,0, 200, 0, 0, 0, 0, 0
Russia->Germany,0, 100, 100, 0, 0, 0, 0
Russia->France,0, 200, 0, 0, 0, 0, 0
Malaysia->Singapore,0, 200, 0, 0, 0, 0, 0
Australia->Italy,0, 200, 0, 0, 0, 0, 0
Italy->China,0, 100, 0, 100, 0, 0, 0
Russia->Latvia,0, 100, 100, 0, 0, 0, 0
Switzerland->CzechRepublic,0, 100, 0, 100, 0, 0, 0
UnitedArabEmirates->France,0, 200, 0, 0, 0, 0, 0
SaudiArabia->Oman,0, 200, 0, 0, 0, 0, 0
SaudiArabia->Australia,0, 200, 0, 0, 0, 0, 0
Australia->SaudiArabia,0, 200, 0, 0, 0, 0, 0
