edges/dates,2019.7952947057133, 2019.8565587846083, 2019.9178228635033, 2019.9790869423982, 2020.040351021293, 2020.101615100188, 2020.162879179083, 2020.2241432579779
USA->Canada,0, 0, 68, 232, 479, 100, 385, 100
England->Portugal,0, 0, 0, 136, 620, 100, 310, 0
England->Scotland,0, 0, 0, 435, 139, 134, 342, 73
England->Iceland,0, 0, 19, 230, 39, 194, 614, 0
USA->Australia,0, 0, 0, 47, 721, 153, 69, 0
England->Netherlands,0, 0, 0, 50, 425, 100, 377, 0
England->Belgium,100, 0, 0, 204, 236, 115, 208, 4
China->Singapore,155, 5, 558, 0, 34, 100, 0, 0
Australia->Canada,42, 0, 0, 227, 29, 0, 466, 60
England->Italy,100, 0, 0, 188, 157, 0, 356, 0
Australia->England,0, 0, 0, 239, 1, 290, 106, 120
China->Scotland,213, 37, 235, 149, 100, 0, 0, 0
China->SouthKorea,300, 0, 242, 159, 9, 0, 0, 0
Luxembourg->France,11, 0, 0, 250, 262, 17, 0, 100
England->Australia,0, 0, 0, 97, 200, 0, 242, 100
Canada->USA,0, 0, 32, 202, 304, 0, 96, 0
Spain->England,0, 0, 0, 82, 246, 0, 300, 0
England->USA,0, 0, 0, 100, 155, 100, 236, 22
Portugal->England,18, 0, 0, 55, 328, 17, 182, 0
Australia->USA,0, 0, 0, 6, 146, 79, 179, 146
France->Belgium,0, 0, 8, 190, 226, 10, 100, 0
China->Japan,382, 0, 42, 100, 0, 0, 0, 0
Spain->Portugal,0, 0, 100, 47, 102, 135, 140, 0
France->Luxembourg,6, 0, 0, 177, 313, 20, 0, 0
Netherlands->Scotland,0, 30, 0, 33, 165, 3, 272, 0
Belgium->Netherlands,0, 0, 0, 279, 109, 0, 115, 0
China->HongKong,171, 0, 330, 0, 0, 0, 0, 0
England->Germany,120, 0, 53, 100, 167, 6, 55, 0
England->Wales,0, 0, 0, 148, 0, 0, 323, 0
USA->France,0, 0, 0, 79, 149, 33, 110, 100
England->Finland,100, 0, 0, 100, 130, 0, 131, 0
Belgium->England,0, 0, 0, 138, 141, 91, 91, 0
Australia->Scotland,0, 0, 0, 107, 0, 223, 101, 12
China->Taiwan,117, 18, 300, 0, 0, 0, 0, 0
Scotland->England,0, 0, 0, 114, 119, 39, 145, 14
Belgium->Iceland,0, 0, 175, 35, 38, 130, 49, 0
Portugal->Belgium,0, 0, 0, 179, 138, 5, 0, 104
France->DemocraticRepublicoftheCongo,0, 0, 0, 0, 225, 100, 100, 0
Iceland->England,0, 0, 16, 54, 31, 51, 270, 0
Italy->Belgium,0, 0, 0, 196, 33, 28, 58, 105
Germany->France,0, 0, 0, 0, 278, 31, 0, 100
France->USA,0, 0, 0, 67, 113, 94, 127, 3
Italy->England,0, 0, 120, 85, 0, 0, 186, 0
Netherlands->England,100, 0, 0, 25, 35, 0, 130, 100
Australia->Taiwan,0, 0, 0, 101, 0, 86, 103, 100
Spain->Scotland,0, 0, 0, 22, 288, 78, 1, 0
Canada->Japan,15, 0, 0, 137, 236, 0, 0, 0
Australia->Iceland,0, 0, 35, 7, 139, 94, 15, 92
Netherlands->Portugal,0, 0, 0, 46, 147, 0, 73, 102
Germany->Scotland,14, 0, 0, 0, 199, 0, 0, 153
Luxembourg->Belgium,0, 0, 0, 122, 19, 0, 100, 121
Belgium->France,0, 0, 0, 14, 346, 0, 0, 0
Norway->Finland,0, 0, 0, 0, 20, 100, 237, 0
France->Iceland,0, 0, 0, 80, 71, 111, 87, 0
France->Taiwan,1, 2, 0, 210, 89, 10, 33, 0
France->Senegal,0, 0, 0, 121, 114, 0, 9, 100
Germany->England,35, 0, 47, 0, 119, 4, 18, 119
Luxembourg->USA,1, 0, 0, 8, 329, 0, 0, 0
France->Finland,0, 0, 0, 0, 22, 158, 152, 0
USA->Luxembourg,39, 0, 0, 67, 124, 0, 100, 0
USA->Germany,0, 0, 0, 12, 200, 15, 100, 1
Italy->Netherlands,0, 0, 0, 231, 19, 0, 76, 0
Portugal->Scotland,0, 0, 0, 122, 64, 23, 113, 0
France->Australia,0, 0, 0, 100, 28, 64, 129, 0
Scotland->Netherlands,0, 33, 0, 108, 39, 0, 138, 0
Portugal->Spain,0, 0, 0, 136, 182, 0, 0, 0
DemocraticRepublicoftheCongo->Belgium,0, 0, 0, 100, 18, 0, 100, 100
Australia->India,0, 0, 0, 316, 0, 0, 0, 0
Switzerland->England,0, 0, 0, 149, 141, 0, 25, 0
USA->Iceland,0, 0, 4, 3, 100, 100, 60, 45
Singapore->China,48, 0, 247, 0, 12, 0, 0, 0
France->Canada,4, 2, 0, 100, 100, 0, 100, 0
Portugal->Netherlands,0, 0, 0, 125, 116, 0, 62, 0
Scotland->Belgium,0, 0, 0, 126, 75, 0, 100, 0
Germany->USA,0, 0, 0, 16, 137, 5, 0, 142
Scotland->China,48, 0, 51, 200, 0, 0, 0, 0
England->Spain,0, 0, 0, 45, 54, 100, 100, 0
Iceland->Netherlands,0, 0, 0, 90, 2, 24, 183, 0
Australia->Netherlands,0, 0, 0, 53, 0, 197, 7, 41
Switzerland->Belgium,0, 0, 0, 34, 153, 7, 100, 0
Australia->Georgia,0, 0, 100, 192, 0, 0, 0, 0
Iceland->Australia,0, 0, 2, 85, 34, 145, 24, 2
Netherlands->Belgium,0, 0, 0, 13, 31, 0, 242, 0
Canada->Australia,0, 0, 100, 40, 0, 103, 5, 29
Canada->England,0, 0, 8, 229, 10, 0, 28, 0
Italy->Portugal,0, 0, 0, 170, 18, 0, 86, 0
Canada->Netherlands,0, 0, 0, 143, 30, 0, 76, 24
Spain->Austria,0, 0, 0, 0, 171, 0, 100, 0
Luxembourg->Australia,0, 0, 0, 153, 116, 0, 0, 0
China->Germany,100, 0, 0, 65, 100, 0, 0, 0
Spain->Mexico,0, 0, 100, 100, 0, 27, 38, 0
Italy->Luxembourg,52, 0, 0, 157, 0, 21, 0, 28
Taiwan->England,0, 0, 0, 47, 145, 24, 41, 0
China->Canada,38, 18, 0, 100, 100, 0, 0, 0
Canada->Taiwan,0, 51, 0, 147, 26, 0, 29, 0
Taiwan->Canada,0, 22, 0, 130, 27, 0, 71, 0
Australia->France,0, 0, 0, 90, 22, 137, 0, 0
USA->England,0, 0, 0, 5, 168, 0, 21, 49
Spain->Luxembourg,0, 0, 100, 0, 42, 0, 100, 0
Scotland->Luxembourg,0, 0, 0, 29, 58, 0, 0, 155
Norway->Iceland,0, 0, 0, 165, 11, 56, 9, 0
England->Taiwan,0, 0, 0, 102, 31, 0, 103, 0
England->DemocraticRepublicoftheCongo,0, 0, 0, 0, 36, 100, 100, 0
China->USA,3, 0, 89, 22, 113, 0, 8, 0
China->Iceland,114, 0, 119, 0, 0, 0, 0, 0
Scotland->Germany,0, 0, 100, 100, 0, 0, 0, 33
England->Ireland,0, 0, 0, 0, 117, 0, 111, 4
Scotland->Australia,0, 0, 0, 36, 100, 95, 0, 0
France->Germany,0, 0, 0, 100, 0, 29, 100, 0
Canada->Germany,0, 0, 0, 0, 29, 0, 100, 100
France->Scotland,0, 0, 0, 30, 30, 148, 6, 14
England->Luxembourg,0, 0, 0, 168, 0, 0, 55, 0
Iceland->Belgium,0, 0, 12, 26, 13, 51, 119, 0
England->Japan,0, 0, 100, 113, 8, 0, 0, 0
Iceland->Scotland,0, 0, 0, 25, 10, 19, 167, 0
China->England,105, 0, 10, 100, 0, 0, 4, 0
England->Switzerland,0, 0, 0, 182, 7, 0, 26, 0
France->Netherlands,0, 0, 0, 47, 147, 5, 8, 0
Portugal->Japan,0, 0, 0, 19, 87, 0, 100, 0
Switzerland->USA,0, 0, 0, 0, 196, 0, 10, 0
Spain->Netherlands,0, 0, 0, 0, 201, 0, 2, 0
Taiwan->Iceland,0, 0, 0, 0, 58, 24, 120, 0
Luxembourg->Italy,0, 0, 0, 73, 0, 0, 128, 0
France->Switzerland,0, 0, 0, 0, 201, 0, 0, 0
China->Spain,0, 0, 200, 0, 0, 0, 0, 0
Italy->Ireland,0, 0, 0, 200, 0, 0, 0, 0
Austria->Portugal,0, 0, 0, 0, 100, 0, 100, 0
Japan->HongKong,0, 0, 0, 0, 200, 0, 0, 0
Germany->Netherlands,0, 0, 0, 0, 53, 6, 40, 100
Netherlands->Italy,0, 0, 0, 177, 2, 0, 16, 0
Belgium->DemocraticRepublicoftheCongo,0, 0, 0, 0, 194, 0, 0, 0
Portugal->CzechRepublic,0, 0, 0, 0, 66, 0, 122, 0
China->Australia,19, 0, 20, 14, 125, 0, 8, 0
USA->Netherlands,0, 0, 0, 33, 108, 45, 0, 0
Switzerland->Netherlands,0, 0, 0, 4, 69, 78, 33, 1
Brazil->Iceland,0, 0, 9, 0, 175, 0, 0, 0
England->Austria,0, 0, 0, 0, 19, 0, 164, 0
Scotland->Spain,0, 0, 0, 12, 170, 0, 0, 0
Belgium->Austria,0, 0, 0, 100, 81, 0, 0, 0
Luxembourg->Scotland,0, 0, 0, 130, 0, 0, 24, 25
Belgium->Germany,0, 0, 0, 84, 72, 0, 23, 0
Luxembourg->Canada,0, 0, 100, 49, 0, 0, 28, 0
Australia->Spain,0, 0, 0, 176, 0, 0, 0, 0
Scotland->France,0, 0, 0, 83, 15, 77, 1, 0
Italy->USA,3, 0, 0, 68, 0, 0, 100, 0
Iceland->USA,0, 0, 3, 11, 13, 43, 72, 29
Germany->Portugal,0, 0, 0, 0, 162, 0, 8, 0
Singapore->SouthKorea,0, 0, 169, 0, 0, 0, 0, 0
France->Portugal,0, 0, 0, 39, 30, 100, 0, 0
Australia->Germany,0, 0, 0, 34, 0, 67, 0, 66
Scotland->Brazil,0, 0, 0, 90, 0, 0, 77, 0
Canada->Austria,0, 0, 0, 100, 0, 0, 67, 0
Spain->France,0, 0, 0, 14, 31, 21, 100, 0
Germany->Belgium,0, 0, 0, 0, 49, 0, 113, 0
Germany->Australia,0, 0, 0, 0, 0, 83, 0, 78
Luxembourg->England,0, 0, 0, 160, 0, 0, 0, 0
Belgium->Japan,0, 0, 0, 19, 139, 0, 0, 0
France->Norway,0, 0, 0, 32, 71, 40, 0, 14
Portugal->Germany,18, 0, 0, 0, 51, 0, 87, 0
USA->Austria,0, 0, 0, 1, 0, 127, 0, 28
Japan->Singapore,116, 14, 12, 0, 11, 0, 0, 0
England->Brazil,0, 0, 1, 34, 100, 0, 17, 0
Australia->Singapore,0, 0, 0, 9, 43, 0, 100, 0
Japan->Netherlands,0, 0, 0, 51, 100, 0, 0, 0
Portugal->Ireland,0, 0, 0, 0, 56, 0, 89, 5
Belgium->Scotland,0, 0, 0, 56, 0, 8, 84, 0
England->France,0, 0, 0, 8, 129, 11, 0, 0
Spain->Australia,0, 0, 0, 82, 0, 66, 0, 0
Belgium->Italy,0, 0, 0, 104, 18, 0, 0, 23
Belgium->Portugal,0, 0, 0, 43, 101, 0, 0, 1
Norway->France,0, 0, 0, 15, 0, 30, 100, 0
SouthKorea->China,21, 0, 108, 13, 0, 0, 0, 0
Scotland->USA,0, 0, 0, 117, 12, 0, 12, 0
Switzerland->Brazil,0, 0, 0, 0, 100, 41, 0, 0
Finland->England,0, 0, 0, 0, 137, 0, 0, 0
Iceland->Germany,0, 0, 0, 0, 0, 0, 137, 0
Italy->Switzerland,0, 0, 28, 108, 0, 0, 0, 0
Luxembourg->Iceland,0, 0, 0, 0, 0, 0, 136, 0
HongKong->Singapore,0, 0, 134, 0, 0, 0, 0, 0
Australia->Norway,29, 0, 0, 20, 49, 23, 0, 12
Spain->Iceland,0, 0, 100, 4, 3, 0, 26, 0
Belgium->Australia,0, 0, 4, 45, 74, 8, 1, 0
Italy->Canada,0, 0, 59, 36, 0, 0, 36, 0
Canada->Scotland,0, 0, 0, 28, 0, 3, 100, 0
Ireland->Scotland,0, 0, 0, 0, 26, 0, 104, 0
Switzerland->Italy,0, 0, 12, 58, 44, 0, 15, 0
Scotland->Finland,0, 0, 0, 100, 0, 0, 29, 0
Portugal->USA,0, 0, 0, 0, 16, 0, 113, 0
USA->Norway,9, 0, 0, 5, 100, 14, 0, 0
