dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.807,0.866,0.904,0.928,0.912,0.886,0.836,0.809,0.809,0.809
SEIR015_sl1000_mr0125_nv10_10,0.837,0.878,0.923,0.947,0.947,0.947,0.947,0.857,0.857,0.857
SEIR015_sl1000_mr0125_nv10_11,0.6,0.667,0.667,0.667,0.692,0.72,0.72,0.75,0.783,0.783
SEIR015_sl1000_mr0125_nv10_12,0.774,0.774,0.828,0.828,0.786,0.815,0.815,0.72,0.72,0.72
SEIR015_sl1000_mr0125_nv10_13,0.867,0.899,0.933,0.96,0.96,0.939,0.915,0.903,0.854,0.854
SEIR015_sl1000_mr0125_nv10_14,0.797,0.81,0.842,0.857,0.889,0.846,0.832,0.833,0.809,0.809
SEIR015_sl1000_mr0125_nv10_15,0.565,0.617,0.688,0.674,0.707,0.684,0.693,0.667,0.667,0.667
SEIR015_sl1000_mr0125_nv10_16,0.77,0.77,0.77,0.776,0.758,0.769,0.769,0.769,0.769,0.769
SEIR015_sl1000_mr0125_nv10_17,0.708,0.767,0.78,0.793,0.75,0.75,0.727,0.727,0.692,0.692
SEIR015_sl1000_mr0125_nv10_18,0.762,0.762,0.762,0.762,0.7,0.737,0.737,0.737,0.737,0.737
SEIR015_sl1000_mr0125_nv10_19,0.487,0.521,0.529,0.581,0.61,0.632,0.655,0.679,0.64,0.64
SEIR015_sl1000_mr0125_nv10_2,0.683,0.703,0.706,0.75,0.75,0.774,0.741,0.741,0.741,0.741
SEIR015_sl1000_mr0125_nv10_20,0.766,0.8,0.809,0.824,0.843,0.854,0.872,0.883,0.883,0.883
SEIR015_sl1000_mr0125_nv10_3,0.667,0.696,0.727,0.8,0.842,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_5,0.579,0.676,0.752,0.737,0.644,0.557,0.545,0.526,0.486,0.466
SEIR015_sl1000_mr0125_nv10_6,0.759,0.8,0.842,0.853,0.838,0.8,0.794,0.794,0.762,0.7
SEIR015_sl1000_mr0125_nv10_7,0.778,0.808,0.816,0.849,0.837,0.849,0.853,0.836,0.791,0.762
SEIR015_sl1000_mr0125_nv10_8,0.654,0.667,0.651,0.634,0.703,0.706,0.688,0.621,0.571,0.538
SEIR015_sl1000_mr0125_nv10_9,0.369,0.436,0.431,0.4,0.419,0.45,0.462,0.5,0.457,0.485
SEIR015_sl1000_mr025_nv10_1,0.857,0.857,0.9,0.9,0.9,0.9,0.9,0.842,0.842,0.842
SEIR015_sl1000_mr025_nv10_10,0.833,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.8,0.588
SEIR015_sl1000_mr025_nv10_11,0.755,0.806,0.885,0.908,0.901,0.838,0.804,0.788,0.763,0.75
SEIR015_sl1000_mr025_nv10_12,0.714,0.769,0.75,0.75,0.783,0.762,0.762,0.8,0.737,0.737
SEIR015_sl1000_mr025_nv10_13,0.32,0.32,0.32,0.333,0.333,0.348,0.364,0.364,0.364,0.364
SEIR015_sl1000_mr025_nv10_14,0.772,0.772,0.772,0.772,0.727,0.755,0.755,0.745,0.745,0.72
SEIR015_sl1000_mr025_nv10_15,0.509,0.558,0.597,0.614,0.634,0.627,0.591,0.532,0.476,0.481
SEIR015_sl1000_mr025_nv10_16,0.788,0.839,0.839,0.839,0.867,0.828,0.828,0.828,0.741,0.741
SEIR015_sl1000_mr025_nv10_17,0.767,0.805,0.815,0.846,0.8,0.811,0.811,0.778,0.778,0.743
SEIR015_sl1000_mr025_nv10_18,0.667,0.719,0.723,0.675,0.684,0.693,0.722,0.735,0.735,0.735
SEIR015_sl1000_mr025_nv10_19,0.829,0.829,0.872,0.872,0.872,0.872,0.872,0.833,0.833,0.833
SEIR015_sl1000_mr025_nv10_2,0.695,0.762,0.814,0.817,0.817,0.775,0.748,0.724,0.7,0.687
SEIR015_sl1000_mr025_nv10_20,0.727,0.8,0.667,0.667,0.667,0.667,0.667,0.75,0.667,0.667
SEIR015_sl1000_mr025_nv10_3,0.893,0.893,0.911,0.958,0.925,0.935,0.911,0.886,0.886,0.886
SEIR015_sl1000_mr025_nv10_4,0.755,0.765,0.788,0.804,0.809,0.814,0.819,0.819,0.79,0.79
SEIR015_sl1000_mr025_nv10_5,0.785,0.816,0.824,0.82,0.804,0.83,0.813,0.822,0.805,0.805
SEIR015_sl1000_mr025_nv10_6,0.784,0.804,0.839,0.839,0.848,0.835,0.835,0.805,0.78,0.78
SEIR015_sl1000_mr025_nv10_7,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv10_8,0.909,0.909,0.952,1,1,1,0.974,0.889,0.889,0.857
SEIR015_sl1000_mr025_nv10_9,0.841,0.86,0.867,0.872,0.885,0.855,0.833,0.838,0.846,0.846
SEIR015_sl1000_mr025_nv20_1,0.571,0.629,0.625,0.645,0.645,0.6,0.621,0.621,0.692,0.692
SEIR015_sl1000_mr025_nv20_10,0.609,0.609,0.667,0.667,0.667,0.7,0.7,0.556,0.556,0.471
SEIR015_sl1000_mr025_nv20_11,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.8
SEIR015_sl1000_mr025_nv20_12,0.481,0.553,0.553,0.565,0.578,0.605,0.605,0.605,0.703,0.703
SEIR015_sl1000_mr025_nv20_13,0.783,0.783,0.818,0.818,0.818,0.818,0.762,0.7,0.7,0.7
SEIR015_sl1000_mr025_nv20_14,0.833,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.8,0.8
SEIR015_sl1000_mr025_nv20_15,0.611,0.647,0.746,0.724,0.702,0.667,0.667,0.735,0.735,0.735
SEIR015_sl1000_mr025_nv20_16,0.857,0.857,0.857,0.885,0.885,0.885,0.847,0.847,0.847,0.847
SEIR015_sl1000_mr025_nv20_17,0.832,0.852,0.857,0.855,0.85,0.847,0.847,0.855,0.822,0.822
SEIR015_sl1000_mr025_nv20_18,0.559,0.583,0.596,0.629,0.659,0.659,0.659,0.659,0.667,0.667
SEIR015_sl1000_mr025_nv20_19,0.462,0.462,0.462,0.462,0.48,0.5,0.5,0.5,0.5,0.5
SEIR015_sl1000_mr025_nv20_2,0.8,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.898,0.898
SEIR015_sl1000_mr025_nv20_20,0.636,0.636,0.634,0.684,0.649,0.667,0.588,0.588,0.588,0.588
SEIR015_sl1000_mr025_nv20_3,0.576,0.626,0.671,0.705,0.711,0.727,0.703,0.693,0.661,0.661
SEIR015_sl1000_mr025_nv20_4,0.789,0.789,0.833,0.87,0.879,0.862,0.806,0.702,0.679,0.655
SEIR015_sl1000_mr025_nv20_5,0.902,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.892,0.892
SEIR015_sl1000_mr025_nv20_6,0.804,0.809,0.843,0.84,0.84,0.84,0.85,0.831,0.8,0.767
SEIR015_sl1000_mr025_nv20_7,0.85,0.857,0.88,0.88,0.857,0.87,0.853,0.866,0.879,0.892
SEIR015_sl1000_mr025_nv20_8,0.59,0.607,0.637,0.667,0.699,0.71,0.711,0.708,0.719,0.709
SEIR015_sl1000_mr025_nv20_9,0.651,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.645,0.645
SEIR015_sl1000_mr025_nv5_1,0.558,0.526,0.667,0.692,0.72,0.667,0.667,0.609,0.609,0.636
SEIR015_sl1000_mr025_nv5_10,0.653,0.725,0.714,0.75,0.657,0.667,0.698,0.698,0.677,0.677
SEIR015_sl1000_mr025_nv5_11,0.672,0.726,0.774,0.76,0.737,0.725,0.697,0.635,0.627,0.627
SEIR015_sl1000_mr025_nv5_12,0.483,0.483,0.519,0.364,0.421,0.333,0.333,0.333,0.333,0.333
SEIR015_sl1000_mr025_nv5_13,0.714,0.817,0.862,0.875,0.862,0.852,0.852,0.852,0.83,0.83
SEIR015_sl1000_mr025_nv5_14,0.706,0.706,0.706,0.706,0.727,0.71,0.71,0.71,0.71,0.69
SEIR015_sl1000_mr025_nv5_15,0.593,0.644,0.652,0.647,0.656,0.656,0.64,0.684,0.649,0.649
SEIR015_sl1000_mr025_nv5_16,0.648,0.721,0.769,0.769,0.792,0.792,0.826,0.844,0.844,0.844
SEIR015_sl1000_mr025_nv5_17,0.796,0.796,0.813,0.837,0.867,0.84,0.827,0.795,0.795,0.795
SEIR015_sl1000_mr025_nv5_18,0.493,0.528,0.579,0.6,0.611,0.623,0.626,0.611,0.611,0.615
SEIR015_sl1000_mr025_nv5_19,0.303,0.303,0.37,0.37,0.37,0.385,0.385,0.4,0.476,0.476
