China->USA,100
USA->Spain,100
USA->China,100
USA->Taiwan,98
USA->Brazil,89
China->VietNam,88
China->Taiwan,87
USA->Italy,77
USA->India,76
China->India,74
USA->Nepal,73
USA->Pakistan,64
China->Australia,57
USA->Sweden,56
China->SouthKorea,53
USA->SouthKorea,47
China->Sweden,44
USA->Australia,43
China->Spain,43
China->Pakistan,36
China->Nepal,27
China->Italy,23
USA->VietNam,20
China->Brazil,11
VietNam->USA,5
Spain->China,2
Spain->India,1
VietNam->Taiwan,1
Taiwan->India,1
Taiwan->China,1
India->Spain,1
India->China,1
