Australia->Norway,0, 0, 0, 100, 700, 700, 100, 100
Spain->France,0, 0, 0, 100, 200, 100, 1200, 100
Australia->Germany,0, 0, 0, 0, 200, 1100, 400, 0
Germany->Austria,0, 0, 0, 100, 132, 1232, 200, 0
SouthKorea->China,0, 100, 100, 500, 613, 300, 0, 0
Luxembourg->Scotland,0, 0, 0, 0, 200, 400, 805, 200
China->Mexico,0, 100, 0, 500, 500, 100, 0, 400
Iceland->France,0, 0, 0, 100, 400, 900, 100, 100
Iceland->Germany,0, 0, 0, 0, 200, 400, 700, 300
Belgium->Italy,0, 0, 0, 0, 600, 600, 300, 100
Scotland->Germany,0, 0, 100, 100, 471, 400, 500, 0
Switzerland->Netherlands,0, 0, 0, 0, 129, 290, 1043, 100
Italy->Australia,0, 0, 100, 0, 438, 600, 300, 100
Netherlands->Italy,0, 0, 0, 0, 429, 700, 400, 0
Australia->Georgia,0, 100, 100, 0, 600, 726, 0, 0
Iceland->Italy,0, 100, 0, 100, 600, 300, 300, 100
Finland->England,0, 100, 0, 0, 0, 800, 300, 300
USA->Mexico,0, 0, 100, 200, 200, 500, 500, 0
Portugal->Japan,0, 0, 0, 0, 200, 900, 400, 0
Spain->Senegal,0, 0, 0, 0, 400, 500, 600, 0
India->Australia,0, 0, 0, 100, 662, 600, 100, 0
Japan->Portugal,0, 0, 100, 0, 439, 800, 100, 0
Switzerland->Belgium,0, 0, 0, 86, 489, 500, 252, 100
Germany->Netherlands,0, 0, 0, 0, 500, 431, 371, 100
China->Belgium,100, 0, 0, 200, 600, 400, 100, 0
Scotland->DemocraticRepublicoftheCongo,0, 100, 0, 0, 200, 200, 500, 400
Spain->Italy,0, 0, 0, 100, 300, 900, 100, 0
Taiwan->USA,0, 0, 0, 0, 700, 600, 100, 0
Scotland->Ireland,0, 0, 0, 0, 600, 400, 400, 0
Netherlands->Iceland,0, 0, 0, 0, 400, 600, 400, 0
Spain->Brazil,0, 0, 0, 0, 200, 400, 600, 200
Netherlands->Spain,0, 0, 0, 0, 100, 600, 700, 0
Canada->Netherlands,0, 0, 0, 0, 100, 300, 500, 500
USA->England,0, 0, 0, 0, 0, 500, 500, 400
Belgium->DemocraticRepublicoftheCongo,0, 94, 0, 0, 195, 386, 57, 657
Iceland->USA,0, 0, 0, 100, 500, 500, 254, 0
Switzerland->Brazil,0, 0, 0, 200, 318, 587, 243, 0
Italy->Taiwan,100, 100, 0, 100, 595, 238, 100, 100
Italy->Brazil,100, 0, 0, 0, 710, 400, 100, 0
China->Norway,0, 200, 300, 500, 200, 0, 100, 0
Luxembourg->Australia,0, 100, 0, 100, 100, 500, 500, 0
Australia->Singapore,0, 0, 0, 100, 0, 100, 1000, 100
France->CzechRepublic,0, 0, 0, 100, 300, 700, 100, 100
Luxembourg->DemocraticRepublicoftheCongo,0, 0, 0, 100, 300, 500, 300, 100
Canada->Luxembourg,0, 0, 0, 0, 800, 300, 200, 0
Senegal->Netherlands,0, 0, 0, 0, 100, 300, 900, 0
Australia->Finland,0, 0, 0, 100, 0, 700, 499, 0
Scotland->Australia,0, 0, 0, 0, 700, 563, 0, 0
Switzerland->Luxembourg,0, 0, 0, 200, 538, 400, 100, 0
Iceland->DemocraticRepublicoftheCongo,0, 0, 0, 0, 0, 200, 1036, 0
Belgium->Germany,0, 0, 0, 0, 632, 200, 300, 100
Japan->France,100, 0, 0, 400, 300, 400, 0, 0
Spain->Finland,0, 100, 0, 0, 200, 700, 200, 0
USA->Netherlands,0, 100, 0, 0, 200, 600, 200, 100
France->Japan,0, 100, 0, 100, 300, 300, 400, 0
England->Norway,0, 0, 0, 200, 500, 400, 100, 0
DemocraticRepublicoftheCongo->France,0, 0, 0, 100, 100, 500, 400, 100
Italy->France,0, 0, 0, 0, 400, 200, 600, 0
Spain->Belgium,0, 0, 0, 0, 300, 500, 400, 0
Netherlands->Ireland,0, 0, 0, 0, 400, 600, 200, 0
Portugal->Scotland,0, 0, 0, 0, 400, 400, 300, 100
Iceland->Portugal,0, 0, 0, 0, 300, 300, 300, 300
Canada->Scotland,0, 0, 0, 0, 100, 200, 800, 100
Italy->Netherlands,0, 0, 0, 0, 100, 300, 600, 200
Canada->Finland,0, 0, 0, 0, 0, 500, 600, 100
Iceland->Switzerland,0, 0, 0, 0, 600, 384, 100, 100
Australia->Belgium,0, 100, 99, 100, 353, 100, 300, 100
Germany->Australia,0, 0, 0, 0, 0, 500, 532, 100
Switzerland->Iceland,0, 0, 0, 0, 400, 675, 52, 0
Luxembourg->England,0, 116, 0, 200, 305, 100, 400, 0
Australia->Luxembourg,100, 100, 0, 0, 305, 400, 100, 100
Taiwan->England,0, 0, 100, 0, 400, 600, 0, 0
Australia->Netherlands,0, 0, 100, 0, 200, 200, 300, 300
Scotland->HongKong,0, 0, 100, 300, 500, 100, 100, 0
China->Senegal,0, 0, 0, 300, 200, 500, 100, 0
England->Singapore,0, 0, 0, 100, 400, 100, 200, 300
Japan->Australia,0, 0, 0, 300, 400, 300, 100, 0
Japan->Scotland,0, 0, 0, 100, 700, 300, 0, 0
Spain->Iceland,0, 0, 0, 100, 400, 600, 0, 0
Scotland->France,0, 0, 0, 0, 200, 300, 600, 0
Italy->Portugal,0, 0, 0, 0, 400, 300, 400, 0
Spain->Taiwan,0, 0, 0, 0, 300, 100, 100, 600
Japan->USA,0, 0, 0, 0, 100, 1000, 0, 0
Belgium->Spain,0, 0, 0, 0, 400, 300, 300, 100
Netherlands->Taiwan,0, 0, 0, 0, 200, 200, 500, 200
Australia->Italy,100, 0, 0, 200, 295, 200, 300, 0
Iceland->Wales,0, 0, 0, 0, 300, 357, 426, 0
Portugal->Germany,0, 0, 100, 100, 100, 500, 271, 0
France->Austria,0, 0, 0, 0, 600, 268, 200, 0
Belgium->Australia,0, 100, 0, 162, 200, 400, 100, 100
Belgium->Brazil,0, 0, 0, 0, 500, 257, 300, 0
England->Georgia,0, 100, 0, 100, 300, 548, 0, 0
Canada->Portugal,0, 0, 0, 0, 200, 300, 548, 0
England->Austria,0, 0, 0, 100, 427, 320, 200, 0
Switzerland->Canada,0, 0, 0, 100, 204, 43, 700, 0
Iceland->Norway,0, 100, 0, 0, 300, 272, 272, 100
Switzerland->Taiwan,0, 0, 0, 0, 300, 643, 100, 0
Switzerland->Italy,0, 0, 0, 100, 428, 400, 100, 0
Iceland->Japan,100, 0, 0, 0, 400, 400, 100, 0
Scotland->Portugal,100, 0, 0, 100, 200, 400, 200, 0
China->Finland,0, 100, 0, 500, 400, 0, 0, 0
Singapore->HongKong,0, 0, 200, 400, 400, 0, 0, 0
China->India,0, 0, 100, 200, 200, 500, 0, 0
Mexico->Spain,0, 0, 0, 100, 200, 300, 400, 0
Luxembourg->Netherlands,0, 0, 0, 200, 200, 100, 400, 100
Germany->Portugal,0, 0, 0, 100, 100, 300, 500, 0
Netherlands->DemocraticRepublicoftheCongo,0, 0, 0, 0, 100, 300, 400, 200
Netherlands->Finland,0, 0, 0, 0, 500, 400, 100, 0
Luxembourg->Austria,0, 0, 0, 0, 100, 400, 500, 0
Belgium->CzechRepublic,0, 0, 0, 0, 400, 500, 100, 0
Taiwan->Luxembourg,0, 0, 0, 0, 600, 200, 200, 0
Portugal->Italy,0, 0, 0, 0, 0, 600, 400, 0
Spain->Germany,0, 0, 0, 0, 0, 100, 700, 200
Iceland->Brazil,0, 0, 0, 0, 292, 600, 101, 0
DemocraticRepublicoftheCongo->England,0, 0, 0, 100, 169, 421, 300, 0
France->Georgia,0, 0, 0, 100, 200, 300, 368, 0
Italy->Canada,0, 0, 0, 0, 548, 300, 0, 100
Singapore->SouthKorea,0, 0, 0, 700, 212, 0, 0, 0
Luxembourg->India,0, 100, 0, 200, 305, 200, 0, 100
Iceland->Austria,0, 0, 0, 0, 200, 400, 301, 0
China->Netherlands,100, 0, 0, 300, 400, 0, 100, 0
Portugal->Australia,0, 100, 0, 0, 100, 200, 500, 0
China->France,0, 100, 0, 300, 400, 0, 100, 0
Taiwan->Iceland,0, 0, 100, 0, 200, 500, 100, 0
USA->Taiwan,0, 0, 100, 0, 200, 200, 400, 0
USA->Senegal,0, 0, 100, 100, 300, 300, 0, 100
Scotland->Iceland,0, 0, 0, 100, 500, 200, 100, 0
Belgium->Ireland,0, 0, 0, 0, 200, 300, 200, 200
Norway->Portugal,0, 0, 0, 0, 100, 200, 400, 200
USA->Belgium,0, 0, 0, 0, 200, 400, 200, 100
Canada->Switzerland,0, 0, 0, 0, 248, 200, 448, 0
Italy->Finland,0, 0, 0, 0, 100, 100, 695, 0
Italy->Iceland,0, 84, 0, 0, 200, 300, 295, 0
Switzerland->Portugal,0, 0, 0, 100, 100, 300, 352, 0
Canada->Spain,100, 0, 0, 0, 300, 100, 348, 0
Norway->Iceland,0, 0, 0, 0, 100, 210, 528, 0
Australia->Wales,0, 0, 0, 100, 200, 163, 353, 0
Spain->USA,0, 100, 0, 100, 0, 400, 200, 0
Taiwan->Finland,0, 100, 0, 0, 500, 100, 100, 0
Canada->China,0, 0, 100, 300, 0, 400, 0, 0
Norway->France,0, 0, 0, 100, 400, 200, 100, 0
Iceland->CzechRepublic,0, 0, 0, 100, 200, 400, 100, 0
Finland->Portugal,0, 0, 0, 200, 100, 500, 0, 0
Spain->Norway,0, 0, 0, 200, 300, 300, 0, 0
Luxembourg->Portugal,0, 0, 0, 200, 200, 100, 200, 100
Netherlands->Luxembourg,0, 0, 0, 100, 600, 0, 100, 0
France->Italy,0, 0, 0, 0, 400, 300, 100, 0
Taiwan->Germany,0, 0, 0, 0, 200, 500, 100, 0
Belgium->Canada,0, 0, 0, 0, 400, 300, 100, 0
Switzerland->CzechRepublic,0, 0, 0, 0, 200, 200, 400, 0
Norway->Switzerland,0, 0, 0, 0, 200, 100, 300, 200
Scotland->USA,0, 0, 0, 0, 200, 300, 300, 0
Germany->Luxembourg,0, 0, 0, 0, 0, 500, 300, 0
Japan->SouthKorea,0, 0, 0, 471, 0, 300, 0, 0
Austria->Germany,0, 100, 0, 0, 100, 268, 300, 0
India->France,100, 0, 0, 100, 162, 300, 100, 0
England->Senegal,0, 0, 0, 100, 261, 200, 200, 0
Scotland->Italy,0, 0, 0, 0, 459, 0, 300, 0
Brazil->Switzerland,100, 0, 0, 0, 210, 277, 157, 0
Norway->Belgium,0, 0, 0, 0, 0, 200, 228, 300
Australia->Switzerland,0, 0, 0, 0, 524, 200, 0, 0
Brazil->Iceland,0, 0, 0, 0, 508, 100, 0, 100
Portugal->USA,0, 100, 0, 0, 0, 300, 200, 100
Taiwan->Norway,0, 100, 0, 0, 200, 100, 200, 100
Norway->Australia,0, 100, 0, 0, 300, 100, 200, 0
Australia->China,0, 200, 0, 200, 200, 0, 100, 0
Austria->Portugal,0, 100, 0, 0, 0, 200, 400, 0
USA->Portugal,0, 0, 100, 0, 0, 200, 300, 100
China->Ireland,0, 0, 0, 500, 200, 0, 0, 0
SouthKorea->Singapore,0, 0, 0, 400, 300, 0, 0, 0
Singapore->France,0, 0, 0, 300, 400, 0, 0, 0
Canada->Austria,0, 0, 0, 100, 100, 300, 200, 0
Belgium->Taiwan,0, 0, 0, 0, 400, 300, 0, 0
Senegal->England,0, 0, 0, 0, 100, 100, 300, 200
Spain->Switzerland,0, 0, 0, 0, 200, 500, 0, 0
Canada->Italy,0, 0, 0, 0, 200, 400, 100, 0
Portugal->Iceland,0, 0, 0, 0, 200, 500, 0, 0
Finland->France,0, 0, 0, 0, 100, 300, 300, 0
Netherlands->Australia,0, 0, 0, 0, 200, 300, 200, 0
Netherlands->Canada,0, 0, 0, 0, 200, 200, 300, 0
Italy->Spain,0, 0, 0, 0, 100, 200, 300, 100
Taiwan->Netherlands,0, 0, 0, 0, 200, 100, 300, 100
Portugal->CzechRepublic,0, 0, 0, 0, 0, 500, 100, 100
Scotland->Japan,0, 0, 0, 0, 488, 100, 100, 0
Iceland->Taiwan,84, 0, 0, 0, 300, 300, 0, 0
Belgium->Switzerland,0, 0, 0, 38, 100, 243, 300, 0
Brazil->England,0, 100, 0, 0, 100, 467, 0, 0
India->Luxembourg,100, 200, 0, 100, 162, 100, 0, 0
India->England,0, 100, 0, 100, 100, 362, 0, 0
Norway->England,100, 0, 0, 100, 200, 146, 0, 100
Switzerland->Norway,0, 0, 0, 0, 100, 428, 100, 0
Luxembourg->Norway,0, 100, 0, 0, 0, 100, 300, 105
Luxembourg->Finland,0, 0, 0, 100, 0, 0, 405, 100
Italy->Mexico,100, 0, 0, 0, 500, 0, 0, 0
Japan->Germany,0, 100, 0, 100, 300, 100, 0, 0
Japan->Spain,0, 100, 0, 0, 400, 100, 0, 0
USA->China,0, 0, 400, 200, 0, 0, 0, 0
Italy->USA,0, 0, 100, 0, 300, 100, 100, 0
China->Portugal,0, 0, 0, 300, 100, 200, 0, 0
HongKong->Taiwan,0, 0, 0, 200, 200, 200, 0, 0
Japan->Georgia,0, 0, 0, 100, 300, 200, 0, 0
India->Canada,0, 0, 0, 100, 200, 300, 0, 0
USA->Austria,0, 0, 0, 100, 200, 100, 200, 0
France->Spain,0, 0, 0, 100, 100, 0, 300, 100
France->Switzerland,0, 0, 0, 100, 100, 100, 300, 0
Japan->Belgium,0, 0, 0, 0, 300, 300, 0, 0
Japan->Norway,0, 0, 0, 0, 200, 400, 0, 0
Germany->Wales,0, 0, 0, 0, 100, 0, 500, 0
Canada->Brazil,0, 0, 0, 0, 400, 100, 100, 0
Finland->Scotland,0, 0, 0, 0, 100, 200, 300, 0
Luxembourg->Georgia,0, 0, 0, 0, 200, 200, 100, 100
Scotland->Finland,0, 0, 0, 0, 100, 300, 200, 0
Switzerland->DemocraticRepublicoftheCongo,0, 0, 0, 0, 200, 200, 200, 0
Norway->Finland,0, 0, 0, 0, 200, 100, 200, 100
India->Norway,0, 0, 0, 0, 200, 400, 0, 0
Netherlands->Senegal,0, 0, 0, 0, 100, 200, 300, 0
Taiwan->Belgium,0, 0, 0, 0, 100, 0, 200, 300
England->India,0, 0, 0, 0, 100, 500, 0, 0
Canada->Mexico,0, 0, 0, 0, 100, 500, 0, 0
Canada->India,0, 0, 0, 0, 100, 300, 200, 0
Australia->Portugal,0, 0, 0, 0, 100, 200, 300, 0
Finland->Germany,0, 0, 0, 0, 0, 300, 300, 0
Finland->Iceland,0, 0, 0, 0, 0, 400, 200, 0
Finland->Luxembourg,0, 0, 0, 0, 0, 200, 400, 0
DemocraticRepublicoftheCongo->Luxembourg,0, 0, 0, 0, 0, 300, 100, 200
Portugal->Canada,0, 0, 0, 0, 0, 100, 300, 200
CzechRepublic->Scotland,0, 0, 0, 0, 0, 500, 100, 0
Italy->Norway,0, 0, 0, 0, 0, 100, 400, 95
Switzerland->Spain,0, 0, 0, 0, 238, 200, 152, 0
Scotland->Singapore,0, 0, 0, 100, 476, 0, 0, 0
Switzerland->India,0, 0, 0, 0, 266, 200, 100, 0
Iceland->Canada,0, 0, 0, 0, 300, 100, 0, 148
Switzerland->Germany,0, 0, 0, 0, 90, 100, 243, 100
Norway->Singapore,0, 0, 0, 100, 200, 128, 100, 0
India->Italy,0, 100, 0, 0, 124, 100, 200, 0
Norway->Taiwan,100, 0, 0, 0, 100, 0, 100, 200
Senegal->Singapore,100, 0, 0, 0, 0, 400, 0, 0
China->Italy,100, 100, 0, 0, 200, 0, 100, 0
Iceland->India,0, 100, 0, 100, 100, 100, 0, 100
Australia->SouthKorea,0, 100, 0, 100, 0, 300, 0, 0
Australia->Japan,0, 100, 0, 100, 200, 100, 0, 0
Belgium->Senegal,0, 0, 0, 100, 100, 100, 200, 0
HongKong->Singapore,0, 0, 0, 300, 200, 0, 0, 0
India->Georgia,0, 0, 0, 100, 300, 100, 0, 0
DemocraticRepublicoftheCongo->Portugal,0, 0, 0, 100, 100, 300, 0, 0
Belgium->China,0, 0, 0, 100, 200, 200, 0, 0
Belgium->Norway,0, 0, 0, 100, 200, 100, 100, 0
Australia->DemocraticRepublicoftheCongo,0, 0, 0, 100, 100, 0, 300, 0
Italy->Germany,0, 0, 0, 0, 100, 200, 100, 100
Norway->Italy,0, 0, 0, 0, 200, 0, 200, 100
Australia->Spain,0, 0, 0, 0, 100, 100, 300, 0
Taiwan->Portugal,0, 0, 0, 0, 100, 200, 200, 0
Senegal->China,0, 0, 0, 0, 100, 400, 0, 0
Belgium->India,0, 0, 0, 0, 200, 200, 100, 0
Portugal->Georgia,0, 0, 0, 0, 200, 0, 100, 200
Portugal->Luxembourg,0, 0, 0, 0, 200, 100, 200, 0
Spain->Japan,0, 0, 0, 0, 500, 0, 0, 0
Germany->Iceland,0, 0, 0, 0, 200, 100, 200, 0
Germany->Senegal,0, 0, 0, 0, 100, 200, 200, 0
France->Brazil,0, 0, 0, 0, 200, 300, 0, 0
Germany->Finland,0, 0, 0, 0, 100, 200, 100, 100
Belgium->USA,0, 0, 0, 0, 100, 200, 200, 0
Portugal->Finland,0, 0, 0, 0, 100, 100, 200, 100
Austria->Spain,0, 0, 0, 0, 100, 200, 200, 0
England->China,0, 0, 0, 0, 100, 200, 200, 0
DemocraticRepublicoftheCongo->Scotland,0, 0, 0, 0, 0, 100, 300, 100
India->Iceland,0, 0, 0, 0, 0, 200, 100, 200
Canada->Norway,0, 0, 0, 0, 0, 100, 300, 100
Switzerland->Singapore,0, 0, 0, 0, 0, 500, 0, 0
Portugal->Wales,0, 0, 0, 0, 0, 100, 400, 0
Mexico->Taiwan,0, 0, 0, 0, 0, 100, 400, 0
Italy->CzechRepublic,0, 0, 0, 0, 0, 200, 300, 0
Norway->Scotland,0, 0, 0, 0, 0, 100, 100, 300
Australia->Mexico,0, 0, 0, 0, 0, 100, 400, 0
Australia->Senegal,0, 100, 99, 0, 0, 200, 100, 0
Australia->Austria,0, 0, 0, 0, 200, 0, 299, 0
Italy->Scotland,0, 0, 0, 0, 100, 100, 295, 0
DemocraticRepublicoftheCongo->Belgium,0, 0, 0, 0, 100, 300, 43, 43
Japan->England,0, 0, 0, 0, 139, 239, 100, 0
Switzerland->Scotland,0, 0, 0, 0, 171, 100, 100, 100
Austria->England,0, 0, 0, 0, 339, 0, 100, 0
