China->Japan,10
Sweden->Germany,10
UnitedKingdom->Brazil,10
China->Taiwan,10
Spain->Austria,10
Switzerland->Italy,10
India->Thailand,10
DemocraticRepublicoftheCongo->Switzerland,10
France->Senegal,10
Italy->Switzerland,10
Sweden->Bangladesh,10
China->HongKong,10
Sweden->Latvia,10
UnitedKingdom->Singapore,10
HongKong->China,10
Switzerland->Vietnam,10
Italy->Poland,10
Spain->Georgia,10
UnitedKingdom->NewZealand,10
China->USA,10
SaudiArabia->India,10
Australia->Georgia,10
Switzerland->UnitedKingdom,10
France->Israel,10
Spain->Chile,10
UnitedKingdom->USA,10
SouthKorea->China,10
China->Australia,10
Brazil->Argentina,10
France->Luxembourg,10
Italy->Australia,10
UnitedArabEmirates->Sweden,10
Singapore->Thailand,10
Singapore->Malaysia,10
China->Singapore,10
Germany->Netherlands,10
Spain->Australia,10
UnitedArabEmirates->Uganda,10
UnitedKingdom->Jordan,10
USA->Mexico,10
Poland->Belgium,10
SaudiArabia->Turkey,10
USA->Australia,10
India->Australia,10
USA->Taiwan,10
Sweden->Russia,10
Netherlands->Belgium,10
Spain->Argentina,10
France->USA,10
SaudiArabia->Russia,10
India->Singapore,10
China->Thailand,10
China->Oman,10
Bangladesh->Australia,10
Spain->Hungary,10
China->SouthKorea,10
USA->Canada,10
Sweden->Poland,10
Singapore->India,10
UnitedKingdom->Switzerland,9
Sweden->UnitedArabEmirates,9
Switzerland->Russia,9
Israel->Denmark,9
Belgium->Hungary,9
Sweden->Taiwan,9
Israel->France,9
USA->Austria,9
Italy->Russia,9
Italy->Belgium,9
Sweden->USA,9
France->Taiwan,9
Spain->Italy,9
Japan->HongKong,9
Switzerland->Turkey,9
DemocraticRepublicoftheCongo->France,9
UnitedArabEmirates->HongKong,9
Italy->UnitedKingdom,9
Brazil->Chile,9
China->Iceland,9
DemocraticRepublicoftheCongo->Belgium,9
Japan->Canada,9
UnitedKingdom->Nigeria,9
USA->Singapore,9
Sweden->BosniaandHerzegovina,9
Switzerland->Netherlands,9
China->UnitedArabEmirates,9
Russia->Argentina,9
UnitedArabEmirates->Australia,9
Spain->Colombia,9
China->UnitedKingdom,9
Japan->Israel,9
DemocraticRepublicoftheCongo->Luxembourg,9
Germany->Belgium,9
Switzerland->France,9
Switzerland->Japan,9
Italy->Netherlands,9
Sweden->Oman,9
Sweden->Denmark,9
Japan->Jordan,9
USA->France,9
Russia->SouthAfrica,9
Russia->Italy,9
Austria->Germany,9
France->Finland,9
Denmark->Germany,9
China->Malaysia,9
Spain->Portugal,9
UnitedKingdom->Chile,9
Sweden->Switzerland,9
Spain->Switzerland,9
Russia->Austria,9
Germany->Canada,9
Germany->Austria,9
China->SouthAfrica,9
Switzerland->India,9
USA->China,9
Switzerland->Germany,9
Germany->Poland,9
Thailand->SouthKorea,9
France->Switzerland,9
Argentina->Israel,9
France->DemocraticRepublicoftheCongo,9
Germany->Switzerland,9
Italy->India,9
Netherlands->UnitedKingdom,9
Switzerland->Argentina,9
France->Portugal,9
Italy->Sweden,8
Australia->Oman,8
Israel->Canada,8
Switzerland->Morocco,8
Italy->Brazil,8
Netherlands->Brazil,8
Taiwan->China,8
Singapore->Spain,8
China->India,8
China->Spain,8
Luxembourg->France,8
Spain->UnitedKingdom,8
UnitedKingdom->Italy,8
Turkey->Latvia,8
China->Vietnam,8
Russia->Switzerland,8
Vietnam->Italy,8
Luxembourg->Finland,8
India->SaudiArabia,8
DemocraticRepublicoftheCongo->Finland,8
USA->Colombia,8
Kazakhstan->Spain,8
Vietnam->India,8
Spain->Senegal,8
France->Vietnam,8
Russia->Sweden,8
Russia->Luxembourg,8
Luxembourg->Italy,8
India->Malaysia,8
Russia->UnitedKingdom,8
Netherlands->Austria,8
Italy->CzechRepublic,8
Italy->Vietnam,8
Japan->Singapore,8
USA->SouthKorea,8
Poland->UnitedKingdom,8
Germany->NewZealand,8
Jordan->Greece,8
France->Austria,8
Switzerland->Brazil,8
