edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Austria->Japan,0, 196, 0, 0, 0, 0, 0
Poland->Japan,6, 0, 32, 157, 0, 0, 0
Italy->Luxembourg,0, 0, 194, 0, 0, 0, 0
Netherlands->France,0, 0, 100, 94, 0, 0, 0
India->Malaysia,0, 189, 0, 3, 0, 0, 0
Switzerland->Netherlands,0, 131, 60, 0, 0, 0, 0
Latvia->Germany,0, 0, 190, 0, 0, 0, 0
Italy->Uganda,0, 0, 190, 0, 0, 0, 0
Netherlands->UnitedKingdom,132, 0, 57, 0, 0, 0, 0
Vietnam->UnitedKingdom,0, 115, 74, 0, 0, 0, 0
SaudiArabia->Canada,0, 0, 189, 0, 0, 0, 0
Switzerland->Mexico,0, 122, 65, 0, 0, 0, 0
Italy->Spain,3, 0, 183, 0, 0, 0, 0
USA->Germany,0, 0, 118, 64, 0, 0, 0
SaudiArabia->India,14, 22, 45, 100, 0, 0, 0
Sweden->Poland,100, 0, 80, 0, 0, 0, 0
China->India,0, 180, 0, 0, 0, 0, 0
Netherlands->Vietnam,70, 0, 109, 0, 0, 0, 0
France->Finland,0, 0, 179, 0, 0, 0, 0
France->Oman,100, 0, 35, 43, 0, 0, 0
Poland->Italy,151, 0, 27, 0, 0, 0, 0
SouthKorea->Singapore,0, 178, 0, 0, 0, 0, 0
SaudiArabia->Colombia,0, 6, 170, 0, 0, 0, 0
Bangladesh->Brazil,0, 100, 0, 75, 0, 0, 0
Austria->Germany,0, 0, 163, 12, 0, 0, 0
Italy->BosniaandHerzegovina,132, 0, 42, 0, 0, 0, 0
USA->Turkey,0, 0, 174, 0, 0, 0, 0
Norway->Morocco,100, 0, 73, 0, 0, 0, 0
Germany->Belgium,10, 0, 139, 24, 0, 0, 0
Singapore->China,24, 148, 0, 0, 0, 0, 0
Switzerland->Bangladesh,0, 72, 100, 0, 0, 0, 0
Switzerland->Brazil,0, 101, 71, 0, 0, 0, 0
Vietnam->HongKong,71, 0, 100, 0, 0, 0, 0
Poland->Australia,0, 0, 0, 171, 0, 0, 0
Netherlands->Italy,21, 99, 33, 16, 0, 0, 0
Russia->Bangladesh,0, 162, 5, 1, 0, 0, 0
Vietnam->Austria,0, 66, 101, 0, 0, 0, 0
USA->France,0, 0, 136, 31, 0, 0, 0
Russia->Singapore,0, 145, 0, 21, 0, 0, 0
Italy->Austria,0, 1, 65, 100, 0, 0, 0
Austria->Switzerland,0, 0, 166, 0, 0, 0, 0
India->SaudiArabia,33, 105, 27, 0, 0, 0, 0
Malaysia->Chile,26, 0, 139, 0, 0, 0, 0
France->Latvia,0, 0, 161, 0, 0, 0, 0
India->Oman,0, 120, 40, 0, 0, 0, 0
Austria->Belgium,0, 18, 141, 1, 0, 0, 0
Finland->Chile,0, 0, 40, 120, 0, 0, 0
NewZealand->USA,0, 0, 19, 140, 0, 0, 0
USA->China,106, 52, 0, 0, 0, 0, 0
Spain->Germany,108, 0, 50, 0, 0, 0, 0
Italy->Hungary,15, 4, 99, 40, 0, 0, 0
Bangladesh->Australia,0, 100, 27, 31, 0, 0, 0
Israel->Canada,0, 0, 25, 133, 0, 0, 0
Switzerland->Russia,15, 118, 24, 0, 0, 0, 0
Belgium->Poland,0, 0, 138, 19, 0, 0, 0
Luxembourg->Finland,0, 0, 156, 0, 0, 0, 0
Italy->Belgium,39, 2, 12, 102, 0, 0, 0
France->Israel,0, 0, 155, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Canada,0, 0, 104, 50, 0, 0, 0
Chile->Poland,100, 0, 51, 2, 0, 0, 0
UnitedArabEmirates->Sweden,0, 46, 107, 0, 0, 0, 0
UnitedKingdom->Greece,0, 0, 116, 37, 0, 0, 0
Japan->India,9, 63, 3, 77, 0, 0, 0
Portugal->Italy,0, 7, 145, 0, 0, 0, 0
Switzerland->UnitedKingdom,0, 0, 104, 48, 0, 0, 0
Italy->NewZealand,84, 0, 67, 0, 0, 0, 0
France->Canada,0, 0, 114, 37, 0, 0, 0
UnitedKingdom->CzechRepublic,100, 19, 30, 0, 0, 0, 0
Spain->Netherlands,100, 0, 49, 0, 0, 0, 0
Argentina->Spain,1, 0, 148, 0, 0, 0, 0
Russia->Taiwan,0, 115, 0, 34, 0, 0, 0
Japan->Australia,0, 0, 82, 67, 0, 0, 0
France->China,100, 0, 47, 0, 0, 0, 0
Switzerland->Portugal,0, 73, 74, 0, 0, 0, 0
Bangladesh->Poland,0, 121, 26, 0, 0, 0, 0
Germany->Australia,0, 31, 12, 103, 0, 0, 0
Italy->Chile,0, 0, 113, 32, 0, 0, 0
Colombia->USA,0, 0, 145, 0, 0, 0, 0
USA->Japan,70, 63, 11, 0, 0, 0, 0
Spain->SouthAfrica,141, 0, 3, 0, 0, 0, 0
Germany->Portugal,100, 0, 13, 31, 0, 0, 0
Belgium->Italy,20, 0, 124, 0, 0, 0, 0
UnitedKingdom->USA,0, 0, 115, 29, 0, 0, 0
Spain->Hungary,0, 0, 144, 0, 0, 0, 0
France->Denmark,0, 0, 144, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Poland,0, 0, 144, 0, 0, 0, 0
France->SouthKorea,44, 99, 0, 0, 0, 0, 0
Poland->UnitedKingdom,0, 0, 10, 132, 0, 0, 0
Taiwan->UnitedArabEmirates,100, 0, 0, 41, 0, 0, 0
Japan->Israel,0, 100, 41, 0, 0, 0, 0
Russia->Italy,0, 141, 0, 0, 0, 0, 0
Poland->Netherlands,0, 4, 16, 121, 0, 0, 0
Germany->Netherlands,75, 0, 55, 10, 0, 0, 0
Sweden->Norway,6, 0, 134, 0, 0, 0, 0
Sweden->Denmark,2, 0, 0, 138, 0, 0, 0
Australia->Canada,0, 109, 31, 0, 0, 0, 0
Kazakhstan->Spain,0, 0, 40, 100, 0, 0, 0
Portugal->Germany,0, 0, 33, 107, 0, 0, 0
Nigeria->UnitedKingdom,0, 0, 139, 0, 0, 0, 0
China->Japan,33, 105, 0, 0, 0, 0, 0
Malaysia->NewZealand,13, 0, 114, 11, 0, 0, 0
NewZealand->Netherlands,0, 100, 0, 37, 0, 0, 0
Switzerland->Luxembourg,0, 0, 137, 0, 0, 0, 0
Vietnam->Portugal,0, 0, 0, 137, 0, 0, 0
Chile->Morocco,36, 0, 100, 0, 0, 0, 0
China->UnitedArabEmirates,1, 135, 0, 0, 0, 0, 0
Vietnam->Belgium,0, 0, 136, 0, 0, 0, 0
Poland->CzechRepublic,11, 0, 0, 124, 0, 0, 0
Italy->Taiwan,3, 132, 0, 0, 0, 0, 0
Latvia->Poland,0, 0, 135, 0, 0, 0, 0
Israel->USA,0, 0, 25, 110, 0, 0, 0
Malaysia->Singapore,123, 11, 0, 0, 0, 0, 0
HongKong->USA,17, 116, 0, 0, 0, 0, 0
France->Switzerland,2, 0, 129, 2, 0, 0, 0
France->Austria,0, 0, 132, 0, 0, 0, 0
Morocco->Switzerland,0, 0, 132, 0, 0, 0, 0
Austria->Brazil,0, 0, 131, 1, 0, 0, 0
USA->Colombia,0, 0, 132, 0, 0, 0, 0
UnitedKingdom->Germany,100, 0, 31, 0, 0, 0, 0
Netherlands->Colombia,100, 0, 0, 31, 0, 0, 0
Chile->Finland,0, 0, 113, 18, 0, 0, 0
Japan->USA,104, 26, 0, 0, 0, 0, 0
CzechRepublic->Russia,100, 30, 0, 0, 0, 0, 0
Romania->UnitedKingdom,30, 0, 0, 100, 0, 0, 0
NewZealand->Iceland,0, 100, 23, 7, 0, 0, 0
Turkey->Belgium,0, 0, 16, 113, 0, 0, 0
Japan->HongKong,28, 100, 0, 0, 0, 0, 0
Hungary->UnitedKingdom,3, 0, 54, 71, 0, 0, 0
Russia->Argentina,1, 0, 65, 62, 0, 0, 0
UnitedKingdom->Switzerland,0, 10, 13, 105, 0, 0, 0
Romania->Sweden,14, 100, 13, 0, 0, 0, 0
Greece->Colombia,0, 100, 27, 0, 0, 0, 0
Austria->Australia,0, 10, 107, 10, 0, 0, 0
NewZealand->Colombia,0, 0, 0, 127, 0, 0, 0
SouthKorea->Thailand,0, 126, 0, 0, 0, 0, 0
Luxembourg->Senegal,0, 0, 126, 0, 0, 0, 0
Vietnam->Bangladesh,0, 0, 8, 118, 0, 0, 0
Australia->Germany,0, 10, 35, 80, 0, 0, 0
Netherlands->Brazil,0, 100, 0, 25, 0, 0, 0
Spain->Colombia,0, 20, 100, 5, 0, 0, 0
Japan->Canada,0, 0, 100, 25, 0, 0, 0
Spain->Taiwan,124, 0, 0, 0, 0, 0, 0
Poland->Luxembourg,19, 4, 100, 1, 0, 0, 0
Portugal->Denmark,0, 0, 124, 0, 0, 0, 0
Germany->Canada,0, 0, 124, 0, 0, 0, 0
Australia->Singapore,11, 112, 0, 0, 0, 0, 0
Portugal->Oman,0, 23, 100, 0, 0, 0, 0
Chile->Hungary,0, 1, 22, 100, 0, 0, 0
Oman->UnitedArabEmirates,0, 103, 19, 0, 0, 0, 0
Mexico->Chile,0, 0, 122, 0, 0, 0, 0
Switzerland->Chile,0, 0, 122, 0, 0, 0, 0
Netherlands->CzechRepublic,0, 14, 11, 96, 0, 0, 0
Sweden->France,5, 0, 114, 0, 0, 0, 0
Germany->UnitedKingdom,43, 0, 76, 0, 0, 0, 0
Russia->Luxembourg,22, 67, 30, 0, 0, 0, 0
Bangladesh->SouthAfrica,0, 104, 0, 15, 0, 0, 0
Portugal->Belgium,0, 0, 102, 17, 0, 0, 0
Spain->Belgium,0, 0, 119, 0, 0, 0, 0
Spain->Russia,81, 0, 37, 0, 0, 0, 0
Japan->Greece,9, 0, 84, 25, 0, 0, 0
Germany->Switzerland,18, 0, 100, 0, 0, 0, 0
Switzerland->Argentina,17, 0, 100, 0, 0, 0, 0
India->Thailand,0, 114, 0, 3, 0, 0, 0
Taiwan->Norway,0, 17, 100, 0, 0, 0, 0
Sweden->Oman,0, 0, 80, 37, 0, 0, 0
Latvia->UnitedKingdom,0, 0, 41, 76, 0, 0, 0
HongKong->Vietnam,106, 10, 0, 0, 0, 0, 0
Australia->Belgium,18, 31, 37, 30, 0, 0, 0
Italy->UnitedKingdom,15, 0, 100, 1, 0, 0, 0
Switzerland->France,0, 0, 116, 0, 0, 0, 0
Denmark->Israel,0, 0, 116, 0, 0, 0, 0
Norway->Australia,100, 11, 4, 0, 0, 0, 0
Sweden->Romania,15, 100, 0, 0, 0, 0, 0
HongKong->Thailand,0, 115, 0, 0, 0, 0, 0
Chile->Belgium,0, 0, 99, 16, 0, 0, 0
Poland->Israel,0, 0, 29, 86, 0, 0, 0
Hungary->Belgium,13, 0, 59, 42, 0, 0, 0
France->Thailand,6, 108, 0, 0, 0, 0, 0
UnitedArabEmirates->Colombia,0, 14, 100, 0, 0, 0, 0
Bangladesh->Romania,0, 114, 0, 0, 0, 0, 0
Luxembourg->Spain,0, 0, 14, 100, 0, 0, 0
Chile->Brazil,0, 0, 113, 0, 0, 0, 0
Mexico->UnitedKingdom,0, 0, 18, 95, 0, 0, 0
Germany->USA,0, 0, 68, 45, 0, 0, 0
Taiwan->China,100, 12, 0, 0, 0, 0, 0
Poland->Sweden,104, 0, 8, 0, 0, 0, 0
Bangladesh->Turkey,0, 104, 8, 0, 0, 0, 0
Italy->Jordan,0, 0, 1, 111, 0, 0, 0
Jordan->Netherlands,0, 0, 1, 111, 0, 0, 0
Canada->France,0, 0, 31, 81, 0, 0, 0
Belgium->UnitedKingdom,5, 0, 105, 0, 0, 0, 0
Japan->UnitedKingdom,0, 100, 10, 0, 0, 0, 0
India->Canada,0, 0, 15, 95, 0, 0, 0
Netherlands->Australia,100, 0, 8, 1, 0, 0, 0
HongKong->Singapore,0, 109, 0, 0, 0, 0, 0
NewZealand->UnitedKingdom,0, 67, 0, 42, 0, 0, 0
Japan->Singapore,0, 109, 0, 0, 0, 0, 0
Norway->USA,0, 0, 9, 100, 0, 0, 0
Denmark->Germany,0, 0, 109, 0, 0, 0, 0
Brazil->Russia,100, 0, 8, 0, 0, 0, 0
Chile->Argentina,0, 8, 100, 0, 0, 0, 0
Spain->Austria,100, 0, 7, 0, 0, 0, 0
Austria->Oman,0, 101, 5, 1, 0, 0, 0
Portugal->Russia,0, 5, 102, 0, 0, 0, 0
Uganda->UnitedKingdom,0, 0, 4, 103, 0, 0, 0
Jordan->Greece,0, 0, 7, 100, 0, 0, 0
Canada->DemocraticRepublicoftheCongo,0, 0, 32, 75, 0, 0, 0
BosniaandHerzegovina->India,77, 0, 29, 0, 0, 0, 0
Spain->UnitedKingdom,100, 0, 3, 3, 0, 0, 0
Russia->Germany,5, 0, 1, 100, 0, 0, 0
Switzerland->SouthAfrica,35, 28, 0, 42, 0, 0, 0
Netherlands->Israel,5, 100, 0, 0, 0, 0, 0
Italy->Portugal,0, 2, 103, 0, 0, 0, 0
UnitedKingdom->Chile,0, 0, 105, 0, 0, 0, 0
USA->NewZealand,0, 0, 22, 83, 0, 0, 0
Netherlands->Chile,0, 0, 105, 0, 0, 0, 0
Poland->Jordan,0, 0, 22, 83, 0, 0, 0
China->Netherlands,100, 0, 4, 0, 0, 0, 0
Luxembourg->Portugal,0, 3, 16, 78, 7, 0, 0
Portugal->Colombia,0, 4, 100, 0, 0, 0, 0
Italy->Australia,71, 0, 0, 32, 0, 0, 0
Russia->Iceland,0, 103, 0, 0, 0, 0, 0
Switzerland->Oman,0, 41, 62, 0, 0, 0, 0
Russia->Poland,0, 0, 103, 0, 0, 0, 0
Oman->Belgium,0, 0, 103, 0, 0, 0, 0
Mexico->Australia,0, 0, 103, 0, 0, 0, 0
USA->Singapore,0, 72, 30, 0, 0, 0, 0
Russia->UnitedKingdom,0, 100, 2, 0, 0, 0, 0
Canada->Belgium,0, 0, 2, 100, 0, 0, 0
Denmark->Colombia,0, 0, 102, 0, 0, 0, 0
Thailand->Malaysia,64, 0, 0, 37, 0, 0, 0
BosniaandHerzegovina->Switzerland,101, 0, 0, 0, 0, 0, 0
Norway->CzechRepublic,100, 0, 1, 0, 0, 0, 0
Denmark->Vietnam,0, 0, 101, 0, 0, 0, 0
France->SouthAfrica,100, 0, 0, 0, 0, 0, 0
Taiwan->Latvia,100, 0, 0, 0, 0, 0, 0
China->Sweden,100, 0, 0, 0, 0, 0, 0
SouthKorea->India,100, 0, 0, 0, 0, 0, 0
Italy->Brazil,100, 0, 0, 0, 0, 0, 0
Romania->USA,100, 0, 0, 0, 0, 0, 0
Romania->Taiwan,100, 0, 0, 0, 0, 0, 0
Russia->Latvia,28, 72, 0, 0, 0, 0, 0
Norway->Spain,100, 0, 0, 0, 0, 0, 0
Spain->Brazil,100, 0, 0, 0, 0, 0, 0
China->Greece,100, 0, 0, 0, 0, 0, 0
Malaysia->Netherlands,100, 0, 0, 0, 0, 0, 0
Malaysia->USA,100, 0, 0, 0, 0, 0, 0
SouthKorea->Jordan,0, 100, 0, 0, 0, 0, 0
SouthKorea->NewZealand,0, 100, 0, 0, 0, 0, 0
NewZealand->Norway,0, 100, 0, 0, 0, 0, 0
NewZealand->Oman,0, 100, 0, 0, 0, 0, 0
NewZealand->Switzerland,0, 100, 0, 0, 0, 0, 0
NewZealand->BosniaandHerzegovina,0, 100, 0, 0, 0, 0, 0
NewZealand->Greece,0, 100, 0, 0, 0, 0, 0
Japan->SouthAfrica,0, 100, 0, 0, 0, 0, 0
USA->Malaysia,0, 100, 0, 0, 0, 0, 0
Morocco->Vietnam,0, 100, 0, 0, 0, 0, 0
Vietnam->India,0, 100, 0, 0, 0, 0, 0
Vietnam->Luxembourg,0, 100, 0, 0, 0, 0, 0
Portugal->Greece,0, 100, 0, 0, 0, 0, 0
Greece->Taiwan,0, 100, 0, 0, 0, 0, 0
Greece->Portugal,0, 100, 0, 0, 0, 0, 0
Bangladesh->Greece,0, 100, 0, 0, 0, 0, 0
Bangladesh->USA,0, 100, 0, 0, 0, 0, 0
Bangladesh->Oman,0, 100, 0, 0, 0, 0, 0
Bangladesh->UnitedArabEmirates,0, 100, 0, 0, 0, 0, 0
Bangladesh->France,0, 100, 0, 0, 0, 0, 0
Russia->Georgia,0, 100, 0, 0, 0, 0, 0
Austria->Iceland,0, 11, 89, 0, 0, 0, 0
Romania->Brazil,0, 100, 0, 0, 0, 0, 0
Sweden->Bangladesh,0, 100, 0, 0, 0, 0, 0
Switzerland->BosniaandHerzegovina,0, 100, 0, 0, 0, 0, 0
SaudiArabia->Russia,0, 0, 100, 0, 0, 0, 0
SaudiArabia->Romania,0, 0, 100, 0, 0, 0, 0
UnitedKingdom->Brazil,0, 0, 100, 0, 0, 0, 0
UnitedKingdom->Jordan,0, 0, 100, 0, 0, 0, 0
Chile->Portugal,0, 0, 100, 0, 0, 0, 0
USA->Uruguay,0, 0, 100, 0, 0, 0, 0
NewZealand->Canada,0, 0, 21, 79, 0, 0, 0
UnitedArabEmirates->Luxembourg,0, 0, 100, 0, 0, 0, 0
Norway->Jordan,0, 0, 100, 0, 0, 0, 0
Vietnam->Oman,0, 0, 100, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Senegal,0, 0, 100, 0, 0, 0, 0
SaudiArabia->Argentina,0, 0, 100, 0, 0, 0, 0
SaudiArabia->Norway,0, 0, 100, 0, 0, 0, 0
France->Vietnam,0, 0, 100, 0, 0, 0, 0
Mexico->Spain,0, 0, 100, 0, 0, 0, 0
Spain->Greece,0, 0, 100, 0, 0, 0, 0
Spain->Jordan,0, 0, 100, 0, 0, 0, 0
UnitedKingdom->France,0, 0, 100, 0, 0, 0, 0
Switzerland->UnitedArabEmirates,0, 0, 100, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Finland,0, 0, 100, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Austria,0, 0, 100, 0, 0, 0, 0
Senegal->Netherlands,0, 0, 100, 0, 0, 0, 0
Senegal->Israel,0, 0, 100, 0, 0, 0, 0
DemocraticRepublicoftheCongo->Germany,0, 0, 100, 0, 0, 0, 0
Portugal->Chile,0, 0, 100, 0, 0, 0, 0
BosniaandHerzegovina->France,0, 0, 100, 0, 0, 0, 0
Senegal->India,0, 0, 100, 0, 0, 0, 0
Belgium->DemocraticRepublicoftheCongo,0, 0, 100, 0, 0, 0, 0
Colombia->Denmark,0, 0, 100, 0, 0, 0, 0
Denmark->Luxembourg,0, 0, 100, 0, 0, 0, 0
Denmark->Hungary,0, 0, 100, 0, 0, 0, 0
NewZealand->Thailand,0, 0, 100, 0, 0, 0, 0
Luxembourg->Oman,0, 0, 100, 0, 0, 0, 0
Japan->Colombia,0, 0, 0, 100, 0, 0, 0
Colombia->Australia,0, 0, 0, 100, 0, 0, 0
Colombia->Malaysia,0, 0, 0, 100, 0, 0, 0
Poland->NewZealand,0, 0, 0, 100, 0, 0, 0
Poland->Vietnam,0, 0, 0, 100, 0, 0, 0
Poland->Thailand,0, 0, 0, 100, 0, 0, 0
Poland->Iceland,0, 0, 0, 100, 0, 0, 0
Poland->Argentina,0, 0, 0, 100, 0, 0, 0
Denmark->Finland,0, 0, 0, 100, 0, 0, 0
Sweden->Greece,0, 0, 0, 100, 0, 0, 0
Italy->Vietnam,0, 0, 0, 100, 0, 0, 0
NewZealand->Jordan,0, 0, 0, 100, 0, 0, 0
NewZealand->Poland,0, 0, 0, 100, 0, 0, 0
NewZealand->Senegal,0, 0, 0, 100, 0, 0, 0
Luxembourg->Argentina,0, 0, 0, 100, 0, 0, 0
Brazil->Uruguay,0, 0, 0, 100, 0, 0, 0
Canada->China,0, 0, 0, 100, 0, 0, 0
Canada->Argentina,0, 0, 0, 100, 0, 0, 0
SaudiArabia->Senegal,0, 0, 0, 100, 0, 0, 0
France->Portugal,0, 0, 0, 100, 0, 0, 0
Jordan->CzechRepublic,0, 0, 0, 100, 0, 0, 0
UnitedArabEmirates->Uganda,0, 0, 0, 100, 0, 0, 0
Oman->Austria,0, 0, 0, 100, 0, 0, 0
Norway->Germany,0, 0, 0, 100, 0, 0, 0
NewZealand->Singapore,0, 0, 0, 100, 0, 0, 0
Turkey->Latvia,0, 0, 0, 100, 0, 0, 0
DemocraticRepublicoftheCongo->BosniaandHerzegovina,0, 0, 0, 100, 0, 0, 0
Argentina->Uruguay,0, 0, 0, 100, 0, 0, 0
Denmark->Canada,0, 0, 0, 100, 0, 0, 0
Australia->USA,0, 0, 99, 0, 0, 0, 0
Mexico->Uruguay,0, 0, 99, 0, 0, 0, 0
Iceland->Germany,0, 0, 75, 24, 0, 0, 0
Morocco->UnitedKingdom,0, 0, 63, 36, 0, 0, 0
Poland->China,93, 5, 0, 0, 0, 0, 0
India->Portugal,0, 32, 66, 0, 0, 0, 0
Italy->Mexico,0, 37, 61, 0, 0, 0, 0
Austria->Poland,0, 2, 96, 0, 0, 0, 0
UnitedKingdom->Canada,0, 0, 69, 29, 0, 0, 0
Belgium->Spain,0, 0, 98, 0, 0, 0, 0
Bangladesh->Netherlands,0, 0, 0, 98, 0, 0, 0
Singapore->USA,0, 52, 45, 0, 0, 0, 0
Austria->Chile,0, 45, 39, 13, 0, 0, 0
Portugal->UnitedKingdom,0, 0, 97, 0, 0, 0, 0
Mexico->Italy,0, 0, 97, 0, 0, 0, 0
Poland->BosniaandHerzegovina,96, 0, 0, 0, 0, 0, 0
Sweden->Spain,96, 0, 0, 0, 0, 0, 0
France->India,78, 0, 17, 0, 0, 0, 0
Poland->Austria,93, 0, 0, 2, 0, 0, 0
Chile->SaudiArabia,0, 0, 26, 69, 0, 0, 0
